#,date,daily_events,in,mm
1,4/7/2005,1,0.01,0.2
2,4/8/2005,58,0.58,11.6
3,4/9/2005,0,0,0
4,4/10/2005,0,0,0
5,4/11/2005,0,0,0
6,4/12/2005,0,0,0
7,4/13/2005,1,0.01,0.2
8,4/14/2005,0,0,0
9,4/15/2005,0,0,0
10,4/16/2005,0,0,0
11,4/17/2005,0,0,0
12,4/18/2005,0,0,0
13,4/19/2005,0,0,0
14,4/20/2005,0,0,0
15,4/21/2005,0,0,0
16,4/22/2005,29,0.29,5.8
17,4/23/2005,8,0.08,1.6
18,4/24/2005,0,0,0
19,4/25/2005,0,0,0
20,4/26/2005,0,0,0
21,4/27/2005,3,0.03,0.6
22,4/28/2005,4,0.04,0.8
23,4/29/2005,0,0,0
24,4/30/2005,0,0,0
25,5/1/2005,0,0,0
26,5/2/2005,0,0,0
27,5/3/2005,0,0,0
28,5/4/2005,89,0.89,17.8
29,5/5/2005,15,0.15,3
30,5/6/2005,17,0.17,3.4
31,5/7/2005,0,0,0
32,5/8/2005,189,1.89,37.8
33,5/9/2005,4,0.04,0.8
34,5/10/2005,0,0,0
35,5/11/2005,0,0,0
36,5/12/2005,0,0,0
37,5/13/2005,0,0,0
38,5/14/2005,0,0,0
39,5/15/2005,0,0,0
40,5/16/2005,0,0,0
41,5/17/2005,7,0.07,1.4
42,5/18/2005,210,2.1,42
43,5/19/2005,0,0,0
44,5/20/2005,0,0,0
45,5/21/2005,0,0,0
46,5/22/2005,0,0,0
47,5/23/2005,0,0,0
48,5/24/2005,0,0,0
49,5/25/2005,0,0,0
50,5/26/2005,0,0,0
51,5/27/2005,0,0,0
52,5/28/2005,0,0,0
53,5/29/2005,0,0,0
54,5/30/2005,0,0,0
55,5/31/2005,0,0,0
56,6/1/2005,0,0,0
57,6/2/2005,0,0,0
58,6/3/2005,0,0,0
59,6/4/2005,0,0,0
60,6/5/2005,0,0,0
61,6/6/2005,0,0,0
62,6/7/2005,0,0,0
63,6/8/2005,111,1.11,22.2
64,6/9/2005,9,0.09,1.8
65,6/10/2005,0,0,0
66,6/11/2005,0,0,0
67,6/12/2005,0,0,0
68,6/13/2005,0,0,0
69,6/14/2005,0,0,0
70,6/15/2005,0,0,0
71,6/16/2005,55,0.55,11
72,6/17/2005,45,0.45,9
73,6/18/2005,6,0.06,1.2
74,6/19/2005,0,0,0
75,6/20/2005,0,0,0
76,6/21/2005,0,0,0
77,6/22/2005,0,0,0
78,6/23/2005,0,0,0
79,6/24/2005,0,0,0
80,6/25/2005,0,0,0
81,6/26/2005,1,0.01,0.2
82,6/27/2005,0,0,0
83,6/28/2005,0,0,0
84,6/29/2005,0,0,0
85,6/30/2005,0,0,0
86,7/1/2005,0,0,0
87,7/2/2005,0,0,0
88,7/3/2005,0,0,0
89,7/4/2005,0,0,0
90,7/5/2005,0,0,0
91,7/6/2005,0,0,0
92,7/7/2005,0,0,0
93,7/8/2005,0,0,0
94,7/9/2005,0,0,0
95,7/10/2005,0,0,0
96,7/11/2005,0,0,0
97,7/12/2005,0,0,0
98,7/13/2005,0,0,0
99,7/14/2005,0,0,0
100,7/15/2005,0,0,0
101,7/16/2005,0,0,0
102,7/17/2005,0,0,0
103,7/18/2005,0,0,0
104,7/19/2005,0,0,0
105,7/20/2005,0,0,0
106,7/21/2005,0,0,0
107,7/22/2005,0,0,0
108,7/23/2005,0,0,0
109,7/24/2005,0,0,0
110,7/25/2005,0,0,0
111,7/26/2005,0,0,0
112,7/27/2005,0,0,0
113,7/28/2005,0,0,0
114,7/29/2005,0,0,0
115,7/30/2005,0,0,0
116,7/31/2005,0,0,0
117,8/1/2005,0,0,0
118,8/2/2005,0,0,0
119,8/3/2005,0,0,0
120,8/4/2005,0,0,0
121,8/5/2005,0,0,0
122,8/6/2005,0,0,0
123,8/7/2005,0,0,0
124,8/8/2005,0,0,0
125,8/9/2005,0,0,0
126,8/10/2005,0,0,0
127,8/11/2005,0,0,0
128,8/12/2005,0,0,0
129,8/13/2005,0,0,0
130,8/14/2005,0,0,0
131,8/15/2005,0,0,0
132,8/16/2005,0,0,0
133,8/17/2005,0,0,0
134,8/18/2005,0,0,0
135,8/19/2005,1,0.01,0.2
136,8/20/2005,0,0,0
137,8/21/2005,0,0,0
138,8/22/2005,0,0,0
139,8/23/2005,0,0,0
140,8/24/2005,0,0,0
141,8/25/2005,0,0,0
142,8/26/2005,0,0,0
143,8/27/2005,0,0,0
144,8/28/2005,0,0,0
145,8/29/2005,0,0,0
146,8/30/2005,0,0,0
147,8/31/2005,0,0,0
148,9/1/2005,0,0,0
149,9/2/2005,0,0,0
150,9/3/2005,0,0,0
151,9/4/2005,0,0,0
152,9/5/2005,0,0,0
153,9/6/2005,0,0,0
154,9/7/2005,0,0,0
155,9/8/2005,0,0,0
156,9/9/2005,0,0,0
157,9/10/2005,0,0,0
158,9/11/2005,0,0,0
159,9/12/2005,0,0,0
160,9/13/2005,0,0,0
161,9/14/2005,0,0,0
162,9/15/2005,0,0,0
163,9/16/2005,0,0,0
164,9/17/2005,0,0,0
165,9/18/2005,0,0,0
166,9/19/2005,0,0,0
167,9/20/2005,0,0,0
168,9/21/2005,0,0,0
169,9/22/2005,0,0,0
170,9/23/2005,0,0,0
171,9/24/2005,0,0,0
172,9/25/2005,0,0,0
173,9/26/2005,0,0,0
174,9/27/2005,0,0,0
175,9/28/2005,0,0,0
176,9/29/2005,0,0,0
177,9/30/2005,0,0,0
178,10/1/2005,0,0,0
179,10/2/2005,0,0,0
180,10/3/2005,0,0,0
181,10/4/2005,1,0.01,0.2
