#,date,daily_events,in,mm
1,12/7/2004,47,0.47,9.4
2,12/8/2004,195,1.95,39
3,12/9/2004,12,0.12,2.4
4,12/10/2004,1,0.01,0.2
5,12/11/2004,0,0,0
6,12/12/2004,0,0,0
7,12/13/2004,1,0.01,0.2
8,12/14/2004,0,0,0
9,12/15/2004,0,0,0
10,12/16/2004,0,0,0
11,12/17/2004,0,0,0
12,12/18/2004,0,0,0
13,12/19/2004,0,0,0
14,12/20/2004,0,0,0
15,12/21/2004,0,0,0
16,12/22/2004,0,0,0
17,12/23/2004,0,0,0
18,12/24/2004,0,0,0
19,12/25/2004,0,0,0
20,12/26/2004,129,1.29,25.8
21,12/27/2004,364,3.64,72.8
22,12/28/2004,81,0.81,16.2
23,12/29/2004,58,0.58,11.6
24,12/30/2004,103,1.03,20.6
25,12/31/2004,59,0.59,11.8
26,1/1/2005,49,0.49,9.8
27,1/2/2005,104,1.04,20.8
28,1/3/2005,19,0.19,3.8
29,1/4/2005,1,0.01,0.2
30,1/5/2005,10,0.1,2
31,1/6/2005,1,0.01,0.2
32,1/7/2005,107,1.07,21.4
33,1/8/2005,18,0.18,3.6
34,1/9/2005,4,0.04,0.8
35,1/10/2005,58,0.58,11.6
36,1/11/2005,48,0.48,9.6
37,1/12/2005,0,0,0
38,1/13/2005,0,0,0
39,1/14/2005,0,0,0
40,1/15/2005,0,0,0
41,1/16/2005,0,0,0
42,1/17/2005,0,0,0
43,1/18/2005,0,0,0
44,1/19/2005,0,0,0
45,1/20/2005,0,0,0
46,1/21/2005,0,0,0
47,1/22/2005,0,0,0
48,1/23/2005,0,0,0
49,1/24/2005,0,0,0
50,1/25/2005,12,0.12,2.4
51,1/26/2005,37,0.37,7.4
52,1/27/2005,34,0.34,6.8
53,1/28/2005,73,0.73,14.6
54,1/29/2005,1,0.01,0.2
55,1/30/2005,0,0,0
56,1/31/2005,0,0,0
57,2/1/2005,0,0,0
58,2/2/2005,0,0,0
59,2/3/2005,0,0,0
60,2/4/2005,0,0,0
61,2/5/2005,0,0,0
62,2/6/2005,0,0,0
63,2/7/2005,11,0.11,2.2
64,2/8/2005,0,0,0
65,2/9/2005,0,0,0
66,2/10/2005,0,0,0
67,2/11/2005,0,0,0
68,2/12/2005,0,0,0
69,2/13/2005,2,0.02,0.4
70,2/14/2005,15,0.15,3
71,2/15/2005,92,0.92,18.4
72,2/16/2005,33,0.33,6.6
73,2/17/2005,13,0.13,2.6
74,2/18/2005,67,0.67,13.4
75,2/19/2005,68,0.68,13.6
76,2/20/2005,47,0.47,9.4
77,2/21/2005,87,0.87,17.4
78,2/22/2005,0,0,0
79,2/23/2005,0,0,0
80,2/24/2005,0,0,0
81,2/25/2005,1,0.01,0.2
82,2/26/2005,12,0.12,2.4
83,2/27/2005,134,1.34,26.8
84,2/28/2005,0,0,0
85,3/1/2005,52,0.52,10.4
86,3/2/2005,6,0.06,1.2
87,3/3/2005,18,0.18,3.6
88,3/4/2005,47,0.47,9.4
89,3/5/2005,0,0,0
90,3/6/2005,0,0,0
91,3/7/2005,0,0,0
92,3/8/2005,0,0,0
93,3/9/2005,0,0,0
94,3/10/2005,0,0,0
95,3/11/2005,0,0,0
96,3/12/2005,0,0,0
97,3/13/2005,1,0.01,0.2
98,3/14/2005,0,0,0
99,3/15/2005,0,0,0
100,3/16/2005,0,0,0
101,3/17/2005,0,0,0
102,3/18/2005,57,0.57,11.4
103,3/19/2005,87,0.87,17.4
104,3/20/2005,14,0.14,2.8
105,3/21/2005,81,0.81,16.2
106,3/22/2005,132,1.32,26.4
107,3/23/2005,25,0.25,5
108,3/24/2005,0,0,0
109,3/25/2005,0,0,0
110,3/26/2005,0,0,0
111,3/27/2005,75,0.75,15
112,3/28/2005,9,0.09,1.8
113,3/29/2005,44,0.44,8.8
114,3/30/2005,0,0,0
115,3/31/2005,0,0,0
116,4/1/2005,0,0,0
117,4/2/2005,0,0,0
118,4/3/2005,71,0.71,14.2
119,4/4/2005,1,0.01,0.2
120,4/5/2005,0,0,0
121,4/6/2005,0,0,0
122,4/7/2005,23,0.23,4.6
123,4/8/2005,61,0.61,12.2
124,4/9/2005,2,0.02,0.4
125,4/10/2005,0,0,0
126,4/11/2005,0,0,0
127,4/12/2005,0,0,0
128,4/13/2005,0,0,0
129,4/14/2005,0,0,0
130,4/15/2005,0,0,0
131,4/16/2005,0,0,0
132,4/17/2005,0,0,0
133,4/18/2005,0,0,0
134,4/19/2005,0,0,0
135,4/20/2005,0,0,0
136,4/21/2005,0,0,0
137,4/22/2005,19,0.19,3.8
138,4/23/2005,13,0.13,2.6
139,4/24/2005,0,0,0
140,4/25/2005,0,0,0
141,4/26/2005,0,0,0
142,4/27/2005,5,0.05,1
143,4/28/2005,11,0.11,2.2
144,4/29/2005,0,0,0
145,4/30/2005,0,0,0
146,5/1/2005,0,0,0
147,5/2/2005,0,0,0
148,5/3/2005,0,0,0
149,5/4/2005,96,0.96,19.2
150,5/5/2005,12,0.12,2.4
151,5/6/2005,9,0.09,1.8
152,5/7/2005,0,0,0
153,5/8/2005,182,1.82,36.4
154,5/9/2005,14,0.14,2.8
155,5/10/2005,0,0,0
156,5/11/2005,0,0,0
157,5/12/2005,1,0.01,0.2
