#,date,daily_events,in,mm
1,3/9/2005,1,0.01,0.2
2,3/10/2005,0,0,0
3,3/11/2005,0,0,0
4,3/12/2005,0,0,0
5,3/13/2005,1,0.01,0.2
6,3/14/2005,0,0,0
7,3/15/2005,0,0,0
8,3/16/2005,0,0,0
9,3/17/2005,0,0,0
10,3/18/2005,70,0.7,14
11,3/19/2005,159,1.59,31.8
12,3/20/2005,36,0.36,7.2
13,3/21/2005,130,1.3,26
14,3/22/2005,113,1.13,22.6
15,3/23/2005,8,0.08,1.6
16,3/24/2005,0,0,0
17,3/25/2005,0,0,0
18,3/26/2005,0,0,0
19,3/27/2005,132,1.32,26.4
20,3/28/2005,5,0.05,1
21,3/29/2005,42,0.42,8.4
22,3/30/2005,0,0,0
23,3/31/2005,0,0,0
24,4/1/2005,0,0,0
25,4/2/2005,0,0,0
26,4/3/2005,68,0.68,13.6
27,4/4/2005,1,0.01,0.2
28,4/5/2005,0,0,0
29,4/6/2005,0,0,0
30,4/7/2005,24,0.24,4.8
31,4/8/2005,59,0.59,11.8
32,4/9/2005,0,0,0
33,4/10/2005,0,0,0
34,4/11/2005,0,0,0
35,4/12/2005,0,0,0
36,4/13/2005,0,0,0
37,4/14/2005,0,0,0
38,4/15/2005,0,0,0
39,4/16/2005,0,0,0
40,4/17/2005,0,0,0
41,4/18/2005,0,0,0
42,4/19/2005,0,0,0
43,4/20/2005,0,0,0
44,4/21/2005,0,0,0
45,4/22/2005,9,0.09,1.8
46,4/23/2005,15,0.15,3
47,4/24/2005,0,0,0
48,4/25/2005,0,0,0
49,4/26/2005,0,0,0
50,4/27/2005,5,0.05,1
51,4/28/2005,1,0.01,0.2
52,4/29/2005,0,0,0
53,4/30/2005,0,0,0
54,5/1/2005,0,0,0
55,5/2/2005,0,0,0
56,5/3/2005,0,0,0
57,5/4/2005,45,0.45,9
