#,date,daily_events,in,mm
1,4/16/2009,2,0.02,0.4
2,4/17/2009,0,0,0
3,4/18/2009,0,0,0
4,4/19/2009,0,0,0
5,4/20/2009,0,0,0
6,4/21/2009,0,0,0
7,4/22/2009,1,0.01,0.2
8,4/23/2009,1,0.01,0.2
9,4/24/2009,0,0,0
10,4/25/2009,0,0,0
11,4/26/2009,0,0,0
12,4/27/2009,0,0,0
13,4/28/2009,0,0,0
14,4/29/2009,0,0,0
15,4/30/2009,0,0,0
16,5/1/2009,69,0.69,13.8
17,5/2/2009,13,0.13,2.6
18,5/3/2009,87,0.87,17.4
19,5/4/2009,90,0.9,18
20,5/5/2009,20,0.2,4
21,5/6/2009,6,0.06,1.2
22,5/7/2009,0,0,0
23,5/8/2009,0,0,0
24,5/9/2009,0,0,0
25,5/10/2009,0,0,0
26,5/11/2009,0,0,0
27,5/12/2009,0,0,0
28,5/13/2009,0,0,0
29,5/14/2009,0,0,0
30,5/15/2009,0,0,0
31,5/16/2009,0,0,0
32,5/17/2009,0,0,0
33,5/18/2009,0,0,0
34,5/19/2009,0,0,0
35,5/20/2009,0,0,0
36,5/21/2009,0,0,0
37,5/22/2009,0,0,0
38,5/23/2009,0,0,0
39,5/24/2009,0,0,0
40,5/25/2009,0,0,0
41,5/26/2009,0,0,0
42,5/27/2009,0,0,0
43,5/28/2009,0,0,0
44,5/29/2009,0,0,0
45,5/30/2009,0,0,0
46,5/31/2009,0,0,0
47,6/1/2009,0,0,0
48,6/2/2009,0,0,0
49,6/3/2009,3,0.03,0.6
50,6/4/2009,1,0.01,0.2
51,6/5/2009,0,0,0
52,6/6/2009,0,0,0
53,6/7/2009,0,0,0
54,6/8/2009,0,0,0
55,6/9/2009,0,0,0
56,6/10/2009,0,0,0
57,6/11/2009,0,0,0
58,6/12/2009,0,0,0
59,6/13/2009,0,0,0
60,6/14/2009,0,0,0
61,6/15/2009,0,0,0
62,6/16/2009,2,0.02,0.4
63,6/17/2009,1,0.01,0.2
64,6/18/2009,0,0,0
65,6/19/2009,0,0,0
66,6/20/2009,0,0,0
67,6/21/2009,0,0,0
68,6/22/2009,0,0,0
69,6/23/2009,0,0,0
70,6/24/2009,0,0,0
71,6/25/2009,0,0,0
72,6/26/2009,0,0,0
73,6/27/2009,0,0,0
74,6/28/2009,0,0,0
75,6/29/2009,0,0,0
76,6/30/2009,0,0,0
77,7/1/2009,0,0,0
78,7/2/2009,0,0,0
79,7/3/2009,0,0,0
80,7/4/2009,0,0,0
81,7/5/2009,1,0.01,0.2
82,7/6/2009,0,0,0
83,7/7/2009,0,0,0
84,7/8/2009,0,0,0
85,7/9/2009,0,0,0
86,7/10/2009,0,0,0
87,7/11/2009,0,0,0
88,7/12/2009,0,0,0
89,7/13/2009,0,0,0
90,7/14/2009,0,0,0
91,7/15/2009,0,0,0
92,7/16/2009,0,0,0
93,7/17/2009,0,0,0
94,7/18/2009,0,0,0
95,7/19/2009,0,0,0
96,7/20/2009,0,0,0
97,7/21/2009,0,0,0
98,7/22/2009,0,0,0
99,7/23/2009,0,0,0
100,7/24/2009,0,0,0
101,7/25/2009,0,0,0
102,7/26/2009,0,0,0
103,7/27/2009,0,0,0
104,7/28/2009,0,0,0
105,7/29/2009,0,0,0
106,7/30/2009,0,0,0
107,7/31/2009,0,0,0
108,8/1/2009,0,0,0
109,8/2/2009,0,0,0
110,8/3/2009,1,0.01,0.2
111,8/4/2009,0,0,0
112,8/5/2009,0,0,0
113,8/6/2009,0,0,0
114,8/7/2009,0,0,0
115,8/8/2009,0,0,0
116,8/9/2009,0,0,0
117,8/10/2009,0,0,0
118,8/11/2009,0,0,0
119,8/12/2009,0,0,0
120,8/13/2009,0,0,0
121,8/14/2009,0,0,0
122,8/15/2009,0,0,0
123,8/16/2009,0,0,0
124,8/17/2009,0,0,0
125,8/18/2009,0,0,0
126,8/19/2009,0,0,0
127,8/20/2009,1,0.01,0.2
128,8/21/2009,0,0,0
129,8/22/2009,0,0,0
130,8/23/2009,0,0,0
131,8/24/2009,0,0,0
132,8/25/2009,0,0,0
133,8/26/2009,0,0,0
134,8/27/2009,0,0,0
135,8/28/2009,0,0,0
136,8/29/2009,0,0,0
137,8/30/2009,0,0,0
138,8/31/2009,0,0,0
139,9/1/2009,0,0,0
140,9/2/2009,0,0,0
141,9/3/2009,0,0,0
142,9/4/2009,0,0,0
143,9/5/2009,0,0,0
144,9/6/2009,0,0,0
145,9/7/2009,0,0,0
146,9/8/2009,0,0,0
147,9/9/2009,0,0,0
148,9/10/2009,0,0,0
149,9/11/2009,0,0,0
150,9/12/2009,0,0,0
151,9/13/2009,21,0.21,4.2
152,9/14/2009,0,0,0
153,9/15/2009,0,0,0
154,9/16/2009,0,0,0
155,9/17/2009,0,0,0
156,9/18/2009,0,0,0
157,9/19/2009,0,0,0
158,9/20/2009,0,0,0
159,9/21/2009,0,0,0
160,9/22/2009,0,0,0
161,9/23/2009,0,0,0
162,9/24/2009,0,0,0
163,9/25/2009,0,0,0
164,9/26/2009,0,0,0
165,9/27/2009,0,0,0
166,9/28/2009,0,0,0
167,9/29/2009,0,0,0
168,9/30/2009,0,0,0
169,10/1/2009,0,0,0
170,10/2/2009,0,0,0
171,10/3/2009,0,0,0
172,10/4/2009,0,0,0
