#,date,daily_events,in,mm
1,5/19/2009,2,0.02,0.4
2,5/20/2009,0,0,0
3,5/21/2009,0,0,0
4,5/22/2009,0,0,0
5,5/23/2009,0,0,0
6,5/24/2009,0,0,0
7,5/25/2009,0,0,0
8,5/26/2009,0,0,0
9,5/27/2009,0,0,0
10,5/28/2009,0,0,0
11,5/29/2009,0,0,0
12,5/30/2009,0,0,0
13,5/31/2009,0,0,0
14,6/1/2009,0,0,0
15,6/2/2009,0,0,0
16,6/3/2009,0,0,0
17,6/4/2009,0,0,0
18,6/5/2009,0,0,0
19,6/6/2009,0,0,0
20,6/7/2009,0,0,0
21,6/8/2009,0,0,0
22,6/9/2009,0,0,0
23,6/10/2009,14,0.14,2.8
24,6/11/2009,0,0,0
25,6/12/2009,0,0,0
26,6/13/2009,0,0,0
27,6/14/2009,0,0,0
28,6/15/2009,0,0,0
29,6/16/2009,0,0,0
30,6/17/2009,0,0,0
31,6/18/2009,0,0,0
32,6/19/2009,0,0,0
33,6/20/2009,0,0,0
34,6/21/2009,0,0,0
35,6/22/2009,0,0,0
36,6/23/2009,0,0,0
37,6/24/2009,0,0,0
38,6/25/2009,0,0,0
39,6/26/2009,0,0,0
40,6/27/2009,0,0,0
41,6/28/2009,0,0,0
42,6/29/2009,0,0,0
43,6/30/2009,0,0,0
44,7/1/2009,0,0,0
45,7/2/2009,0,0,0
46,7/3/2009,0,0,0
47,7/4/2009,0,0,0
48,7/5/2009,1,0.01,0.2
49,7/6/2009,0,0,0
50,7/7/2009,0,0,0
51,7/8/2009,0,0,0
52,7/9/2009,0,0,0
53,7/10/2009,0,0,0
54,7/11/2009,0,0,0
55,7/12/2009,0,0,0
56,7/13/2009,0,0,0
57,7/14/2009,0,0,0
58,7/15/2009,0,0,0
59,7/16/2009,0,0,0
60,7/17/2009,0,0,0
61,7/18/2009,0,0,0
62,7/19/2009,0,0,0
63,7/20/2009,0,0,0
64,7/21/2009,0,0,0
65,7/22/2009,0,0,0
66,7/23/2009,0,0,0
67,7/24/2009,0,0,0
68,7/25/2009,0,0,0
69,7/26/2009,0,0,0
70,7/27/2009,0,0,0
71,7/28/2009,0,0,0
72,7/29/2009,0,0,0
73,7/30/2009,0,0,0
74,7/31/2009,2,0.02,0.4
75,8/1/2009,0,0,0
76,8/2/2009,0,0,0
77,8/3/2009,0,0,0
78,8/4/2009,0,0,0
79,8/5/2009,0,0,0
80,8/6/2009,0,0,0
81,8/7/2009,0,0,0
82,8/8/2009,0,0,0
83,8/9/2009,0,0,0
84,8/10/2009,0,0,0
85,8/11/2009,0,0,0
86,8/12/2009,0,0,0
87,8/13/2009,0,0,0
88,8/14/2009,0,0,0
89,8/15/2009,0,0,0
90,8/16/2009,0,0,0
91,8/17/2009,0,0,0
92,8/18/2009,0,0,0
93,8/19/2009,0,0,0
94,8/20/2009,0,0,0
95,8/21/2009,0,0,0
96,8/22/2009,0,0,0
97,8/23/2009,0,0,0
98,8/24/2009,0,0,0
99,8/25/2009,0,0,0
100,8/26/2009,0,0,0
101,8/27/2009,0,0,0
102,8/28/2009,0,0,0
103,8/29/2009,0,0,0
104,8/30/2009,0,0,0
105,8/31/2009,0,0,0
106,9/1/2009,0,0,0
107,9/2/2009,0,0,0
108,9/3/2009,0,0,0
109,9/4/2009,0,0,0
110,9/5/2009,0,0,0
111,9/6/2009,0,0,0
112,9/7/2009,0,0,0
113,9/8/2009,0,0,0
114,9/9/2009,0,0,0
115,9/10/2009,0,0,0
116,9/11/2009,0,0,0
117,9/12/2009,0,0,0
118,9/13/2009,27,0.27,5.4
119,9/14/2009,2,0.02,0.4
120,9/15/2009,0,0,0
121,9/16/2009,0,0,0
122,9/17/2009,0,0,0
123,9/18/2009,0,0,0
124,9/19/2009,0,0,0
125,9/20/2009,0,0,0
126,9/21/2009,0,0,0
127,9/22/2009,0,0,0
128,9/23/2009,0,0,0
129,9/24/2009,0,0,0
130,9/25/2009,0,0,0
131,9/26/2009,0,0,0
132,9/27/2009,0,0,0
133,9/28/2009,0,0,0
134,9/29/2009,0,0,0
135,9/30/2009,0,0,0
136,10/1/2009,0,0,0
137,10/2/2009,0,0,0
138,10/3/2009,0,0,0
139,10/4/2009,0,0,0
140,10/5/2009,0,0,0
141,10/6/2009,0,0,0
142,10/7/2009,0,0,0
143,10/8/2009,0,0,0
144,10/9/2009,0,0,0
145,10/10/2009,0,0,0
146,10/11/2009,0,0,0
147,10/12/2009,1,0.01,0.2
148,10/13/2009,336,3.36,67.2
149,10/14/2009,6,0.06,1.2
150,10/15/2009,12,0.12,2.4
151,10/16/2009,0,0,0
152,10/17/2009,0,0,0
153,10/18/2009,0,0,0
154,10/19/2009,46,0.46,9.2
155,10/20/2009,1,0.01,0.2
156,10/21/2009,0,0,0
157,10/22/2009,0,0,0
158,10/23/2009,0,0,0
159,10/24/2009,0,0,0
160,10/25/2009,0,0,0
161,10/26/2009,0,0,0
162,10/27/2009,0,0,0
163,10/28/2009,0,0,0
164,10/29/2009,0,0,0
165,10/30/2009,0,0,0
166,10/31/2009,0,0,0
167,11/1/2009,0,0,0
168,11/2/2009,0,0,0
169,11/3/2009,0,0,0
170,11/4/2009,0,0,0
171,11/5/2009,1,0.01,0.2
172,11/6/2009,56,0.56,11.2
173,11/7/2009,0,0,0
174,11/8/2009,0,0,0
175,11/9/2009,0,0,0
176,11/10/2009,0,0,0
177,11/11/2009,0,0,0
178,11/12/2009,0,0,0
179,11/13/2009,0,0,0
180,11/14/2009,0,0,0
181,11/15/2009,0,0,0
182,11/16/2009,0,0,0
183,11/17/2009,16,0.16,3.2
184,11/18/2009,0,0,0
185,11/19/2009,0,0,0
186,11/20/2009,35,0.35,7
187,11/21/2009,0,0,0
188,11/22/2009,12,0.12,2.4
189,11/23/2009,0,0,0
190,11/24/2009,0,0,0
191,11/25/2009,0,0,0
192,11/26/2009,0,0,0
193,11/27/2009,10,0.1,2
194,11/28/2009,0,0,0
195,11/29/2009,0,0,0
196,11/30/2009,0,0,0
197,12/1/2009,0,0,0
198,12/2/2009,0,0,0
199,12/3/2009,0,0,0
200,12/4/2009,0,0,0
201,12/5/2009,0,0,0
202,12/6/2009,1,0.01,0.2
203,12/7/2009,10,0.1,2
204,12/8/2009,0,0,0
205,12/9/2009,0,0,0
206,12/10/2009,1,0.01,0.2
207,12/11/2009,46,0.46,9.2
208,12/12/2009,105,1.05,21
209,12/13/2009,48,0.48,9.6
210,12/14/2009,0,0,0
211,12/15/2009,0,0,0
212,12/16/2009,50,0.5,10
213,12/17/2009,1,0.01,0.2
214,12/18/2009,0,0,0
215,12/19/2009,1,0.01,0.2
216,12/20/2009,12,0.12,2.4
217,12/21/2009,22,0.22,4.4
218,12/22/2009,0,0,0
219,12/23/2009,0,0,0
220,12/24/2009,0,0,0
221,12/25/2009,0,0,0
222,12/26/2009,12,0.12,2.4
223,12/27/2009,1,0.01,0.2
224,12/28/2009,0,0,0
225,12/29/2009,30,0.3,6
226,12/30/2009,2,0.02,0.4
227,12/31/2009,2,0.02,0.4
228,1/1/2010,32,0.32,6.4
229,1/2/2010,2,0.02,0.4
230,1/3/2010,0,0,0
231,1/4/2010,0,0,0
232,1/5/2010,0,0,0
233,1/6/2010,0,0,0
234,1/7/2010,0,0,0
235,1/8/2010,0,0,0
236,1/9/2010,1,0.01,0.2
237,1/10/2010,0,0,0
238,1/11/2010,0,0,0
239,1/12/2010,68,0.68,13.6
240,1/13/2010,12,0.12,2.4
241,1/14/2010,0,0,0
242,1/15/2010,0,0,0
243,1/16/2010,10,0.1,2
244,1/17/2010,40,0.4,8
245,1/18/2010,148,1.48,29.6
246,1/19/2010,195,1.95,39
247,1/20/2010,165,1.65,33
248,1/21/2010,97,0.97,19.4
249,1/22/2010,40,0.4,8
250,1/23/2010,33,0.33,6.6
251,1/24/2010,13,0.13,2.6
252,1/25/2010,136,1.36,27.2
253,1/26/2010,14,0.14,2.8
254,1/27/2010,0,0,0
255,1/28/2010,0,0,0
256,1/29/2010,32,0.32,6.4
257,1/30/2010,2,0.02,0.4
258,1/31/2010,0,0,0
259,2/1/2010,1,0.01,0.2
260,2/2/2010,0,0,0
261,2/3/2010,4,0.04,0.8
262,2/4/2010,79,0.79,15.8
263,2/5/2010,7,0.07,1.4
264,2/6/2010,55,0.55,11
265,2/7/2010,0,0,0
266,2/8/2010,9,0.09,1.8
267,2/9/2010,38,0.38,7.6
268,2/10/2010,0,0,0
269,2/11/2010,4,0.04,0.8
270,2/12/2010,26,0.26,5.2
271,2/13/2010,1,0.01,0.2
272,2/14/2010,0,0,0
273,2/15/2010,0,0,0
274,2/16/2010,0,0,0
275,2/17/2010,0,0,0
276,2/18/2010,0,0,0
277,2/19/2010,0,0,0
278,2/20/2010,0,0,0
279,2/21/2010,20,0.2,4
280,2/22/2010,1,0.01,0.2
281,2/23/2010,150,1.5,30
282,2/24/2010,28,0.28,5.6
283,2/25/2010,0,0,0
284,2/26/2010,62,0.62,12.4
285,2/27/2010,44,0.44,8.8
286,2/28/2010,0,0,0
287,3/1/2010,0,0,0
288,3/2/2010,77,0.77,15.4
289,3/3/2010,94,0.94,18.8
290,3/4/2010,0,0,0
291,3/5/2010,0,0,0
292,3/6/2010,0,0,0
293,3/7/2010,0,0,0
294,3/8/2010,2,0.02,0.4
295,3/9/2010,12,0.12,2.4
296,3/10/2010,15,0.15,3
297,3/11/2010,0,0,0
298,3/12/2010,82,0.82,16.4
299,3/13/2010,0,0,0
300,3/14/2010,0,0,0
301,3/15/2010,0,0,0
302,3/16/2010,0,0,0
303,3/17/2010,0,0,0
304,3/18/2010,0,0,0
305,3/19/2010,0,0,0
306,3/20/2010,0,0,0
307,3/21/2010,0,0,0
308,3/22/2010,0,0,0
309,3/23/2010,0,0,0
310,3/24/2010,22,0.22,4.4
311,3/25/2010,34,0.34,6.8
312,3/26/2010,0,0,0
313,3/27/2010,0,0,0
314,3/28/2010,0,0,0
315,3/29/2010,30,0.3,6
316,3/30/2010,18,0.18,3.6
317,3/31/2010,63,0.63,12.6
318,4/1/2010,2,0.02,0.4
319,4/2/2010,82,0.82,16.4
320,4/3/2010,0,0,0
321,4/4/2010,64,0.64,12.8
322,4/5/2010,1,0.01,0.2
323,4/6/2010,0,0,0
324,4/7/2010,0,0,0
325,4/8/2010,0,0,0
326,4/9/2010,0,0,0
327,4/10/2010,3,0.03,0.6
328,4/11/2010,234,2.34,46.8
329,4/12/2010,56,0.56,11.2
330,4/13/2010,0,0,0
331,4/14/2010,0,0,0
332,4/15/2010,0,0,0
333,4/16/2010,0,0,0
334,4/17/2010,0,0,0
335,4/18/2010,0,0,0
336,4/19/2010,0,0,0
337,4/20/2010,71,0.71,14.2
338,4/21/2010,11,0.11,2.2
339,4/22/2010,0,0,0
340,4/23/2010,0,0,0
341,4/24/2010,0,0,0
342,4/25/2010,0,0,0
343,4/26/2010,0,0,0
344,4/27/2010,46,0.46,9.2
345,4/28/2010,8,0.08,1.6
346,4/29/2010,0,0,0
347,4/30/2010,0,0,0
348,5/1/2010,0,0,0
349,5/2/2010,0,0,0
350,5/3/2010,0,0,0
351,5/4/2010,0,0,0
352,5/5/2010,0,0,0
353,5/6/2010,0,0,0
354,5/7/2010,0,0,0
355,5/8/2010,0,0,0
356,5/9/2010,7,0.07,1.4
357,5/10/2010,31,0.31,6.2
358,5/11/2010,1,0.01,0.2
