#,date,daily_events,in,mm
1,10/16/2009,2,0.02,0.4
2,10/17/2009,0,0,0
3,10/18/2009,0,0,0
4,10/19/2009,38,0.38,7.6
5,10/20/2009,0,0,0
6,10/21/2009,0,0,0
7,10/22/2009,0,0,0
8,10/23/2009,0,0,0
9,10/24/2009,0,0,0
10,10/25/2009,0,0,0
11,10/26/2009,0,0,0
12,10/27/2009,0,0,0
13,10/28/2009,0,0,0
14,10/29/2009,0,0,0
15,10/30/2009,0,0,0
16,10/31/2009,0,0,0
17,11/1/2009,0,0,0
18,11/2/2009,0,0,0
19,11/3/2009,0,0,0
20,11/4/2009,0,0,0
21,11/5/2009,3,0.03,0.6
22,11/6/2009,34,0.34,6.8
23,11/7/2009,0,0,0
24,11/8/2009,0,0,0
25,11/9/2009,0,0,0
26,11/10/2009,0,0,0
27,11/11/2009,0,0,0
28,11/12/2009,0,0,0
29,11/13/2009,0,0,0
30,11/14/2009,0,0,0
31,11/15/2009,0,0,0
32,11/16/2009,0,0,0
33,11/17/2009,26,0.26,5.2
34,11/18/2009,1,0.01,0.2
35,11/19/2009,0,0,0
36,11/20/2009,38,0.38,7.6
37,11/21/2009,1,0.01,0.2
38,11/22/2009,7,0.07,1.4
39,11/23/2009,0,0,0
40,11/24/2009,0,0,0
41,11/25/2009,0,0,0
42,11/26/2009,0,0,0
43,11/27/2009,4,0.04,0.8
44,11/28/2009,0,0,0
45,11/29/2009,0,0,0
46,11/30/2009,0,0,0
47,12/1/2009,0,0,0
48,12/2/2009,0,0,0
49,12/3/2009,0,0,0
50,12/4/2009,0,0,0
51,12/5/2009,0,0,0
52,12/6/2009,1,0.01,0.2
53,12/7/2009,8,0.08,1.6
54,12/8/2009,0,0,0
55,12/9/2009,0,0,0
56,12/10/2009,4,0.04,0.8
57,12/11/2009,31,0.31,6.2
58,12/12/2009,130,1.3,26
59,12/13/2009,42,0.42,8.4
60,12/14/2009,0,0,0
61,12/15/2009,0,0,0
62,12/16/2009,51,0.51,10.2
63,12/17/2009,1,0.01,0.2
64,12/18/2009,1,0.01,0.2
65,12/19/2009,0,0,0
66,12/20/2009,10,0.1,2
67,12/21/2009,13,0.13,2.6
68,12/22/2009,0,0,0
69,12/23/2009,0,0,0
70,12/24/2009,0,0,0
71,12/25/2009,0,0,0
72,12/26/2009,1,0.01,0.2
73,12/27/2009,5,0.05,1
74,12/28/2009,0,0,0
75,12/29/2009,27,0.27,5.4
76,12/30/2009,0,0,0
77,12/31/2009,1,0.01,0.2
78,1/1/2010,24,0.24,4.8
79,1/2/2010,1,0.01,0.2
80,1/3/2010,0,0,0
81,1/4/2010,0,0,0
82,1/5/2010,0,0,0
83,1/6/2010,0,0,0
84,1/7/2010,1,0.01,0.2
85,1/8/2010,1,0.01,0.2
86,1/9/2010,0,0,0
87,1/10/2010,0,0,0
88,1/11/2010,1,0.01,0.2
89,1/12/2010,80,0.8,16
90,1/13/2010,39,0.39,7.8
91,1/14/2010,1,0.01,0.2
92,1/15/2010,0,0,0
93,1/16/2010,6,0.06,1.2
94,1/17/2010,46,0.46,9.2
95,1/18/2010,153,1.53,30.6
96,1/19/2010,189,1.89,37.8
97,1/20/2010,223,2.23,44.6
98,1/21/2010,181,1.81,36.2
99,1/22/2010,48,0.48,9.6
100,1/23/2010,29,0.29,5.8
101,1/24/2010,11,0.11,2.2
102,1/25/2010,116,1.16,23.2
103,1/26/2010,6,0.06,1.2
104,1/27/2010,1,0.01,0.2
105,1/28/2010,1,0.01,0.2
106,1/29/2010,24,0.24,4.8
107,1/30/2010,1,0.01,0.2
108,1/31/2010,0,0,0
109,2/1/2010,0,0,0
110,2/2/2010,0,0,0
111,2/3/2010,17,0.17,3.4
112,2/4/2010,133,1.33,26.6
113,2/5/2010,0,0,0
114,2/6/2010,102,1.02,20.4
115,2/7/2010,0,0,0
116,2/8/2010,6,0.06,1.2
117,2/9/2010,22,0.22,4.4
118,2/10/2010,0,0,0
119,2/11/2010,2,0.02,0.4
120,2/12/2010,23,0.23,4.6
121,2/13/2010,1,0.01,0.2
122,2/14/2010,0,0,0
123,2/15/2010,0,0,0
124,2/16/2010,0,0,0
125,2/17/2010,0,0,0
126,2/18/2010,0,0,0
127,2/19/2010,0,0,0
