#,date,daily_events,in,mm
1,11/12/2003,1,0.01,0.2
2,11/13/2003,0,0,0
3,11/14/2003,17,0.17,3.4
4,11/15/2003,10,0.1,2
5,11/16/2003,10,0.1,2
6,11/17/2003,4,0.04,0.8
7,11/18/2003,0,0,0
8,11/19/2003,0,0,0
9,11/20/2003,0,0,0
10,11/21/2003,0,0,0
11,11/22/2003,0,0,0
12,11/23/2003,0,0,0
13,11/24/2003,0,0,0
14,11/25/2003,0,0,0
15,11/26/2003,0,0,0
16,11/27/2003,0,0,0
17,11/28/2003,6,0.06,1.2
18,11/29/2003,15,0.15,3
19,11/30/2003,45,0.45,9
20,12/1/2003,46,0.46,9.2
21,12/2/2003,7,0.07,1.4
22,12/3/2003,0,0,0
23,12/4/2003,23,0.23,4.6
24,12/5/2003,41,0.41,8.2
25,12/6/2003,97,0.97,19.4
26,12/7/2003,3,0.03,0.6
27,12/8/2003,0,0,0
28,12/9/2003,82,0.82,16.4
29,12/10/2003,97,0.97,19.4
30,12/11/2003,1,0.01,0.2
31,12/12/2003,41,0.41,8.2
32,12/13/2003,28,0.28,5.6
33,12/14/2003,46,0.46,9.2
34,12/15/2003,0,0,0
35,12/16/2003,0,0,0
36,12/17/2003,0,0,0
37,12/18/2003,0,0,0
38,12/19/2003,44,0.44,8.8
39,12/20/2003,51,0.51,10.2
40,12/21/2003,0,0,0
41,12/22/2003,0,0,0
42,12/23/2003,44,0.44,8.8
43,12/24/2003,121,1.21,24.2
44,12/25/2003,4,0.04,0.8
45,12/26/2003,1,0.01,0.2
46,12/27/2003,0,0,0
47,12/28/2003,7,0.07,1.4
48,12/29/2003,318,3.18,63.6
49,12/30/2003,0,0,0
50,12/31/2003,4,0.04,0.8
51,1/1/2004,159,1.59,31.8
52,1/2/2004,39,0.39,7.8
53,1/3/2004,0,0,0
54,1/4/2004,0,0,0
55,1/5/2004,0,0,0
56,1/6/2004,11,0.11,2.2
57,1/7/2004,14,0.14,2.8
58,1/8/2004,4,0.04,0.8
59,1/9/2004,71,0.71,14.2
60,1/10/2004,0,0,0
61,1/11/2004,0,0,0
62,1/12/2004,0,0,0
63,1/13/2004,1,0.01,0.2
64,1/14/2004,8,0.08,1.6
65,1/15/2004,0,0,0
66,1/16/2004,1,0.01,0.2
67,1/17/2004,0,0,0
68,1/18/2004,0,0,0
69,1/19/2004,0,0,0
70,1/20/2004,0,0,0
71,1/21/2004,0,0,0
72,1/22/2004,0,0,0
73,1/23/2004,3,0.03,0.6
74,1/24/2004,11,0.11,2.2
75,1/25/2004,0,0,0
76,1/26/2004,4,0.04,0.8
77,1/27/2004,49,0.49,9.8
78,1/28/2004,1,0.01,0.2
79,1/29/2004,0,0,0
80,1/30/2004,9,0.09,1.8
81,1/31/2004,0,0,0
82,2/1/2004,15,0.15,3
83,2/2/2004,105,1.05,21
84,2/3/2004,22,0.22,4.4
85,2/4/2004,0,0,0
86,2/5/2004,0,0,0
87,2/6/2004,17,0.17,3.4
88,2/7/2004,1,0.01,0.2
89,2/8/2004,0,0,0
90,2/9/2004,0,0,0
91,2/10/2004,0,0,0
92,2/11/2004,0,0,0
93,2/12/2004,0,0,0
94,2/13/2004,7,0.07,1.4
95,2/14/2004,0,0,0
96,2/15/2004,4,0.04,0.8
97,2/16/2004,258,2.58,51.6
98,2/17/2004,156,1.56,31.2
99,2/18/2004,26,0.26,5.2
100,2/19/2004,0,0,0
101,2/20/2004,1,0.01,0.2
102,2/21/2004,2,0.02,0.4
103,2/22/2004,17,0.17,3.4
104,2/23/2004,1,0.01,0.2
105,2/24/2004,9,0.09,1.8
106,2/25/2004,172,1.72,34.4
107,2/26/2004,50,0.5,10
108,2/27/2004,2,0.02,0.4
109,2/28/2004,0,0,0
110,2/29/2004,2,0.02,0.4
111,3/1/2004,19,0.19,3.8
112,3/2/2004,1,0.01,0.2
113,3/3/2004,0,0,0
114,3/4/2004,0,0,0
115,3/5/2004,0,0,0
116,3/6/2004,0,0,0
117,3/7/2004,0,0,0
118,3/8/2004,0,0,0
119,3/9/2004,0,0,0
120,3/10/2004,0,0,0
121,3/11/2004,0,0,0
122,3/12/2004,0,0,0
123,3/13/2004,0,0,0
124,3/14/2004,0,0,0
125,3/15/2004,0,0,0
126,3/16/2004,0,0,0
127,3/17/2004,0,0,0
128,3/18/2004,0,0,0
129,3/19/2004,0,0,0
130,3/20/2004,0,0,0
131,3/21/2004,0,0,0
132,3/22/2004,0,0,0
133,3/23/2004,0,0,0
134,3/24/2004,0,0,0
135,3/25/2004,88,0.88,17.6
136,3/26/2004,9,0.09,1.8
137,3/27/2004,12,0.12,2.4
138,3/28/2004,0,0,0
139,3/29/2004,0,0,0
140,3/30/2004,0,0,0
141,3/31/2004,0,0,0
142,4/1/2004,0,0,0
143,4/2/2004,0,0,0
144,4/3/2004,0,0,0
145,4/4/2004,0,0,0
146,4/5/2004,0,0,0
147,4/6/2004,0,0,0
148,4/7/2004,0,0,0
149,4/8/2004,0,0,0
150,4/9/2004,0,0,0
151,4/10/2004,0,0,0
152,4/11/2004,0,0,0
153,4/12/2004,0,0,0
154,4/13/2004,0,0,0
155,4/14/2004,2,0.02,0.4
156,4/15/2004,0,0,0
157,4/16/2004,0,0,0
158,4/17/2004,1,0.01,0.2
159,4/18/2004,36,0.36,7.2
160,4/19/2004,45,0.45,9
161,4/20/2004,12,0.12,2.4
162,4/21/2004,7,0.07,1.4
163,4/22/2004,0,0,0
164,4/23/2004,0,0,0
165,4/24/2004,0,0,0
166,4/25/2004,0,0,0
167,4/26/2004,0,0,0
168,4/27/2004,0,0,0
169,4/28/2004,0,0,0
170,4/29/2004,0,0,0
171,4/30/2004,1,0.01,0.2
