#,date,daily_events,in,mm
1,5/15/2007,2,0.02,0.4
2,5/16/2007,0,0,0
3,5/17/2007,0,0,0
4,5/18/2007,0,0,0
5,5/19/2007,0,0,0
6,5/20/2007,0,0,0
7,5/21/2007,0,0,0
8,5/22/2007,0,0,0
9,5/23/2007,0,0,0
10,5/24/2007,0,0,0
11,5/25/2007,0,0,0
12,5/26/2007,0,0,0
13,5/27/2007,0,0,0
14,5/28/2007,0,0,0
15,5/29/2007,0,0,0
16,5/30/2007,0,0,0
17,5/31/2007,0,0,0
18,6/1/2007,0,0,0
19,6/2/2007,0,0,0
20,6/3/2007,0,0,0
21,6/4/2007,0,0,0
22,6/5/2007,0,0,0
23,6/6/2007,0,0,0
24,6/7/2007,0,0,0
25,6/8/2007,0,0,0
26,6/9/2007,0,0,0
27,6/10/2007,0,0,0
28,6/11/2007,0,0,0
29,6/12/2007,0,0,0
30,6/13/2007,0,0,0
31,6/14/2007,0,0,0
32,6/15/2007,0,0,0
33,6/16/2007,0,0,0
34,6/17/2007,0,0,0
35,6/18/2007,0,0,0
36,6/19/2007,0,0,0
37,6/20/2007,0,0,0
38,6/21/2007,0,0,0
39,6/22/2007,0,0,0
40,6/23/2007,0,0,0
41,6/24/2007,0,0,0
42,6/25/2007,0,0,0
43,6/26/2007,0,0,0
44,6/27/2007,0,0,0
45,6/28/2007,0,0,0
46,6/29/2007,0,0,0
47,6/30/2007,0,0,0
48,7/1/2007,0,0,0
49,7/2/2007,0,0,0
50,7/3/2007,0,0,0
51,7/4/2007,0,0,0
52,7/5/2007,0,0,0
53,7/6/2007,0,0,0
54,7/7/2007,0,0,0
55,7/8/2007,0,0,0
56,7/9/2007,0,0,0
57,7/10/2007,0,0,0
58,7/11/2007,1,0.01,0.2
59,7/12/2007,0,0,0
60,7/13/2007,0,0,0
61,7/14/2007,0,0,0
62,7/15/2007,0,0,0
63,7/16/2007,0,0,0
64,7/17/2007,0,0,0
65,7/18/2007,11,0.11,2.2
66,7/19/2007,0,0,0
67,7/20/2007,0,0,0
68,7/21/2007,0,0,0
69,7/22/2007,0,0,0
70,7/23/2007,0,0,0
71,7/24/2007,0,0,0
72,7/25/2007,0,0,0
73,7/26/2007,0,0,0
74,7/27/2007,0,0,0
75,7/28/2007,0,0,0
76,7/29/2007,0,0,0
77,7/30/2007,0,0,0
78,7/31/2007,0,0,0
79,8/1/2007,0,0,0
80,8/2/2007,0,0,0
81,8/3/2007,0,0,0
82,8/4/2007,0,0,0
83,8/5/2007,0,0,0
84,8/6/2007,0,0,0
85,8/7/2007,0,0,0
86,8/8/2007,0,0,0
87,8/9/2007,0,0,0
88,8/10/2007,0,0,0
89,8/11/2007,0,0,0
90,8/12/2007,0,0,0
91,8/13/2007,0,0,0
92,8/14/2007,0,0,0
93,8/15/2007,0,0,0
94,8/16/2007,0,0,0
95,8/17/2007,0,0,0
96,8/18/2007,0,0,0
97,8/19/2007,0,0,0
98,8/20/2007,0,0,0
99,8/21/2007,0,0,0
100,8/22/2007,0,0,0
101,8/23/2007,0,0,0
102,8/24/2007,0,0,0
103,8/25/2007,0,0,0
104,8/26/2007,0,0,0
105,8/27/2007,0,0,0
106,8/28/2007,0,0,0
107,8/29/2007,0,0,0
108,8/30/2007,0,0,0
109,8/31/2007,0,0,0
110,9/1/2007,0,0,0
111,9/2/2007,0,0,0
112,9/3/2007,0,0,0
113,9/4/2007,0,0,0
114,9/5/2007,0,0,0
115,9/6/2007,0,0,0
116,9/7/2007,0,0,0
117,9/8/2007,0,0,0
118,9/9/2007,0,0,0
119,9/10/2007,0,0,0
120,9/11/2007,0,0,0
121,9/12/2007,0,0,0
122,9/13/2007,0,0,0
123,9/14/2007,0,0,0
124,9/15/2007,0,0,0
125,9/16/2007,0,0,0
126,9/17/2007,0,0,0
127,9/18/2007,0,0,0
128,9/19/2007,0,0,0
129,9/20/2007,1,0.01,0.2
130,9/21/2007,0,0,0
131,9/22/2007,6,0.06,1.2
132,9/23/2007,1,0.01,0.2
133,9/24/2007,0,0,0
134,9/25/2007,0,0,0
135,9/26/2007,0,0,0
136,9/27/2007,0,0,0
137,9/28/2007,0,0,0
138,9/29/2007,0,0,0
139,9/30/2007,0,0,0
140,10/1/2007,3,0.03,0.6
141,10/2/2007,0,0,0
142,10/3/2007,0,0,0
143,10/4/2007,0,0,0
144,10/5/2007,0,0,0
145,10/6/2007,0,0,0
146,10/7/2007,0,0,0
147,10/8/2007,0,0,0
148,10/9/2007,66,0.66,13.2
149,10/10/2007,47,0.47,9.4
150,10/11/2007,0,0,0
151,10/12/2007,88,0.88,17.6
152,10/13/2007,0,0,0
153,10/14/2007,0,0,0
154,10/15/2007,5,0.05,1
155,10/16/2007,19,0.19,3.8
156,10/17/2007,10,0.1,2
157,10/18/2007,1,0.01,0.2
158,10/19/2007,21,0.21,4.2
159,10/20/2007,1,0.01,0.2
160,10/21/2007,0,0,0
161,10/22/2007,0,0,0
162,10/23/2007,0,0,0
163,10/24/2007,0,0,0
164,10/25/2007,0,0,0
165,10/26/2007,0,0,0
166,10/27/2007,0,0,0
167,10/28/2007,0,0,0
168,10/29/2007,0,0,0
169,10/30/2007,1,0.01,0.2
170,10/31/2007,0,0,0
171,11/1/2007,0,0,0
172,11/2/2007,0,0,0
173,11/3/2007,0,0,0
174,11/4/2007,0,0,0
