#,date,daily_events,in,mm
1,4/11/2007,9,0.09,1.8
2,4/12/2007,0,0,0
3,4/13/2007,0,0,0
4,4/14/2007,18,0.18,3.6
5,4/15/2007,0,0,0
6,4/16/2007,0,0,0
7,4/17/2007,0,0,0
8,4/18/2007,0,0,0
9,4/19/2007,31,0.31,6.2
10,4/20/2007,12,0.12,2.4
11,4/21/2007,65,0.65,13
12,4/22/2007,33,0.33,6.6
13,4/23/2007,0,0,0
14,4/24/2007,0,0,0
15,4/25/2007,0,0,0
16,4/26/2007,0,0,0
17,4/27/2007,0,0,0
18,4/28/2007,0,0,0
19,4/29/2007,0,0,0
20,4/30/2007,0,0,0
21,5/1/2007,2,0.02,0.4
22,5/2/2007,19,0.19,3.8
23,5/3/2007,10,0.1,2
24,5/4/2007,8,0.08,1.6
25,5/5/2007,0,0,0
26,5/6/2007,0,0,0
27,5/7/2007,0,0,0
28,5/8/2007,0,0,0
29,5/9/2007,0,0,0
30,5/10/2007,0,0,0
31,5/11/2007,0,0,0
32,5/12/2007,0,0,0
33,5/13/2007,0,0,0
34,5/14/2007,0,0,0
35,5/15/2007,0,0,0
36,5/16/2007,0,0,0
37,5/17/2007,0,0,0
38,5/18/2007,0,0,0
39,5/19/2007,0,0,0
40,5/20/2007,0,0,0
41,5/21/2007,0,0,0
42,5/22/2007,0,0,0
43,5/23/2007,0,0,0
44,5/24/2007,0,0,0
45,5/25/2007,0,0,0
46,5/26/2007,0,0,0
47,5/27/2007,0,0,0
48,5/28/2007,0,0,0
49,5/29/2007,0,0,0
50,5/30/2007,0,0,0
51,5/31/2007,0,0,0
52,6/1/2007,1,0.01,0.2
53,6/2/2007,0,0,0
54,6/3/2007,1,0.01,0.2
55,6/4/2007,0,0,0
56,6/5/2007,0,0,0
57,6/6/2007,0,0,0
58,6/7/2007,0,0,0
59,6/8/2007,0,0,0
60,6/9/2007,0,0,0
61,6/10/2007,0,0,0
62,6/11/2007,0,0,0
63,6/12/2007,0,0,0
64,6/13/2007,0,0,0
65,6/14/2007,0,0,0
66,6/15/2007,0,0,0
67,6/16/2007,0,0,0
68,6/17/2007,0,0,0
69,6/18/2007,0,0,0
70,6/19/2007,0,0,0
71,6/20/2007,0,0,0
72,6/21/2007,0,0,0
73,6/22/2007,0,0,0
74,6/23/2007,0,0,0
75,6/24/2007,0,0,0
76,6/25/2007,0,0,0
77,6/26/2007,0,0,0
78,6/27/2007,0,0,0
79,6/28/2007,0,0,0
80,6/29/2007,0,0,0
81,6/30/2007,0,0,0
82,7/1/2007,0,0,0
83,7/2/2007,0,0,0
84,7/3/2007,0,0,0
85,7/4/2007,0,0,0
86,7/5/2007,0,0,0
87,7/6/2007,0,0,0
88,7/7/2007,0,0,0
89,7/8/2007,0,0,0
90,7/9/2007,0,0,0
91,7/10/2007,0,0,0
92,7/11/2007,4,0.04,0.8
93,7/12/2007,0,0,0
94,7/13/2007,0,0,0
95,7/14/2007,0,0,0
96,7/15/2007,0,0,0
97,7/16/2007,0,0,0
98,7/17/2007,0,0,0
99,7/18/2007,15,0.15,3
100,7/19/2007,0,0,0
101,7/20/2007,0,0,0
102,7/21/2007,0,0,0
103,7/22/2007,0,0,0
104,7/23/2007,0,0,0
105,7/24/2007,0,0,0
106,7/25/2007,0,0,0
107,7/26/2007,0,0,0
108,7/27/2007,0,0,0
109,7/28/2007,0,0,0
110,7/29/2007,0,0,0
111,7/30/2007,0,0,0
112,7/31/2007,0,0,0
113,8/1/2007,0,0,0
114,8/2/2007,0,0,0
115,8/3/2007,0,0,0
116,8/4/2007,0,0,0
117,8/5/2007,0,0,0
118,8/6/2007,1,0.01,0.2
119,8/7/2007,0,0,0
120,8/8/2007,0,0,0
121,8/9/2007,0,0,0
122,8/10/2007,0,0,0
123,8/11/2007,0,0,0
124,8/12/2007,0,0,0
125,8/13/2007,0,0,0
126,8/14/2007,0,0,0
127,8/15/2007,0,0,0
128,8/16/2007,0,0,0
129,8/17/2007,0,0,0
130,8/18/2007,0,0,0
131,8/19/2007,0,0,0
132,8/20/2007,0,0,0
133,8/21/2007,0,0,0
134,8/22/2007,0,0,0
135,8/23/2007,0,0,0
136,8/24/2007,0,0,0
137,8/25/2007,0,0,0
138,8/26/2007,0,0,0
139,8/27/2007,0,0,0
140,8/28/2007,0,0,0
141,8/29/2007,0,0,0
142,8/30/2007,0,0,0
143,8/31/2007,0,0,0
144,9/1/2007,0,0,0
145,9/2/2007,0,0,0
146,9/3/2007,0,0,0
147,9/4/2007,0,0,0
148,9/5/2007,0,0,0
149,9/6/2007,0,0,0
150,9/7/2007,0,0,0
151,9/8/2007,0,0,0
152,9/9/2007,0,0,0
153,9/10/2007,0,0,0
154,9/11/2007,0,0,0
155,9/12/2007,1,0.01,0.2
156,9/13/2007,0,0,0
157,9/14/2007,0,0,0
158,9/15/2007,0,0,0
159,9/16/2007,0,0,0
160,9/17/2007,0,0,0
161,9/18/2007,0,0,0
162,9/19/2007,0,0,0
163,9/20/2007,1,0.01,0.2
164,9/21/2007,0,0,0
165,9/22/2007,8,0.08,1.6
166,9/23/2007,0,0,0
167,9/24/2007,0,0,0
168,9/25/2007,0,0,0
169,9/26/2007,0,0,0
170,9/27/2007,0,0,0
171,9/28/2007,0,0,0
172,9/29/2007,0,0,0
173,9/30/2007,0,0,0
174,10/1/2007,6,0.06,1.2
175,10/2/2007,0,0,0
176,10/3/2007,0,0,0
177,10/4/2007,0,0,0
178,10/5/2007,0,0,0
179,10/6/2007,0,0,0
180,10/7/2007,0,0,0
181,10/8/2007,0,0,0
182,10/9/2007,51,0.51,10.2
183,10/10/2007,36,0.36,7.2
184,10/11/2007,0,0,0
185,10/12/2007,65,0.65,13
186,10/13/2007,0,0,0
187,10/14/2007,0,0,0
188,10/15/2007,8,0.08,1.6
189,10/16/2007,20,0.2,4
190,10/17/2007,9,0.09,1.8
191,10/18/2007,4,0.04,0.8
192,10/19/2007,2,0.02,0.4
193,10/20/2007,2,0.02,0.4
194,10/21/2007,2,0.02,0.4
195,10/22/2007,0,0,0
196,10/23/2007,0,0,0
197,10/24/2007,0,0,0
198,10/25/2007,0,0,0
199,10/26/2007,0,0,0
200,10/27/2007,0,0,0
201,10/28/2007,0,0,0
202,10/29/2007,0,0,0
203,10/30/2007,1,0.01,0.2
204,10/31/2007,1,0.01,0.2
205,11/1/2007,0,0,0
206,11/2/2007,0,0,0
207,11/3/2007,0,0,0
208,11/4/2007,0,0,0
209,11/5/2007,0,0,0
210,11/6/2007,0,0,0
211,11/7/2007,0,0,0
212,11/8/2007,1,0.01,0.2
213,11/9/2007,0,0,0
214,11/10/2007,37,0.37,7.4
215,11/11/2007,29,0.29,5.8
216,11/12/2007,1,0.01,0.2
217,11/13/2007,0,0,0
218,11/14/2007,0,0,0
219,11/15/2007,0,0,0
220,11/16/2007,0,0,0
221,11/17/2007,0,0,0
222,11/18/2007,0,0,0
223,11/19/2007,3,0.03,0.6
224,11/20/2007,0,0,0
225,11/21/2007,0,0,0
226,11/22/2007,0,0,0
227,11/23/2007,0,0,0
228,11/24/2007,0,0,0
229,11/25/2007,0,0,0
230,11/26/2007,0,0,0
231,11/27/2007,0,0,0
232,11/28/2007,0,0,0
233,11/29/2007,0,0,0
234,11/30/2007,0,0,0
235,12/1/2007,0,0,0
236,12/2/2007,0,0,0
237,12/3/2007,6,0.06,1.2
238,12/4/2007,57,0.57,11.4
239,12/5/2007,4,0.04,0.8
240,12/6/2007,4,0.04,0.8
241,12/7/2007,9,0.09,1.8
242,12/8/2007,6,0.06,1.2
243,12/9/2007,5,0.05,1
244,12/10/2007,13,0.13,2.6
245,12/11/2007,6,0.06,1.2
246,12/12/2007,3,0.03,0.6
247,12/13/2007,8,0.08,1.6
248,12/14/2007,0,0,0
249,12/15/2007,0,0,0
250,12/16/2007,21,0.21,4.2
251,12/17/2007,22,0.22,4.4
252,12/18/2007,61,0.61,12.2
253,12/19/2007,32,0.32,6.4
254,12/20/2007,39,0.39,7.8
255,12/21/2007,18,0.18,3.6
256,12/22/2007,14,0.14,2.8
257,12/23/2007,17,0.17,3.4
258,12/24/2007,18,0.18,3.6
259,12/25/2007,9,0.09,1.8
260,12/26/2007,6,0.06,1.2
261,12/27/2007,15,0.15,3
262,12/28/2007,19,0.19,3.8
263,12/29/2007,16,0.16,3.2
264,12/30/2007,0,0,0
265,12/31/2007,0,0,0
266,1/1/2008,0,0,0
267,1/2/2008,0,0,0
268,1/3/2008,89,0.89,17.8
269,1/4/2008,108,1.08,21.6
270,1/5/2008,73,0.73,14.6
271,1/6/2008,49,0.49,9.8
272,1/7/2008,32,0.32,6.4
273,1/8/2008,32,0.32,6.4
274,1/9/2008,23,0.23,4.6
275,1/10/2008,15,0.15,3
276,1/11/2008,11,0.11,2.2
277,1/12/2008,9,0.09,1.8
278,1/13/2008,5,0.05,1
279,1/14/2008,4,0.04,0.8
280,1/15/2008,4,0.04,0.8
