#,date,daily_events,in,mm
1,6/3/2011,5,0.05,1
2,6/4/2011,82,0.82,16.4
3,6/5/2011,59,0.59,11.8
4,6/6/2011,0,0,0
5,6/7/2011,0,0,0
6,6/8/2011,0,0,0
7,6/9/2011,0,0,0
8,6/10/2011,0,0,0
9,6/11/2011,0,0,0
10,6/12/2011,0,0,0
11,6/13/2011,0,0,0
12,6/14/2011,0,0,0
13,6/15/2011,0,0,0
14,6/16/2011,0,0,0
15,6/17/2011,0,0,0
16,6/18/2011,0,0,0
17,6/19/2011,0,0,0
18,6/20/2011,0,0,0
19,6/21/2011,0,0,0
20,6/22/2011,0,0,0
21,6/23/2011,0,0,0
22,6/24/2011,0,0,0
23,6/25/2011,0,0,0
24,6/26/2011,0,0,0
25,6/27/2011,0,0,0
26,6/28/2011,83,0.83,16.6
27,6/29/2011,0,0,0
28,6/30/2011,0,0,0
29,7/1/2011,0,0,0
30,7/2/2011,0,0,0
31,7/3/2011,0,0,0
32,7/4/2011,0,0,0
33,7/5/2011,0,0,0
34,7/6/2011,0,0,0
35,7/7/2011,0,0,0
36,7/8/2011,0,0,0
37,7/9/2011,0,0,0
38,7/10/2011,0,0,0
39,7/11/2011,0,0,0
40,7/12/2011,0,0,0
41,7/13/2011,0,0,0
42,7/14/2011,0,0,0
43,7/15/2011,0,0,0
44,7/16/2011,0,0,0
45,7/17/2011,0,0,0
46,7/18/2011,0,0,0
47,7/19/2011,0,0,0
48,7/20/2011,0,0,0
49,7/21/2011,0,0,0
50,7/22/2011,0,0,0
51,7/23/2011,0,0,0
52,7/24/2011,0,0,0
53,7/25/2011,0,0,0
54,7/26/2011,0,0,0
55,7/27/2011,0,0,0
56,7/28/2011,0,0,0
57,7/29/2011,0,0,0
58,7/30/2011,0,0,0
59,7/31/2011,0,0,0
60,8/1/2011,1,0.01,0.2
61,8/2/2011,0,0,0
62,8/3/2011,0,0,0
63,8/4/2011,0,0,0
64,8/5/2011,0,0,0
65,8/6/2011,0,0,0
66,8/7/2011,0,0,0
67,8/8/2011,0,0,0
68,8/9/2011,0,0,0
69,8/10/2011,0,0,0
70,8/11/2011,0,0,0
71,8/12/2011,0,0,0
72,8/13/2011,0,0,0
73,8/14/2011,0,0,0
74,8/15/2011,0,0,0
75,8/16/2011,0,0,0
76,8/17/2011,0,0,0
77,8/18/2011,0,0,0
78,8/19/2011,0,0,0
79,8/20/2011,0,0,0
80,8/21/2011,0,0,0
81,8/22/2011,0,0,0
82,8/23/2011,0,0,0
83,8/24/2011,0,0,0
84,8/25/2011,0,0,0
85,8/26/2011,0,0,0
86,8/27/2011,0,0,0
87,8/28/2011,0,0,0
88,8/29/2011,0,0,0
89,8/30/2011,0,0,0
90,8/31/2011,0,0,0
91,9/1/2011,0,0,0
92,9/2/2011,0,0,0
93,9/3/2011,0,0,0
94,9/4/2011,0,0,0
