#,date,daily_events,in,mm
1,5/3/2005,1,0.01,0.2
2,5/4/2005,116,1.16,23.2
3,5/5/2005,17,0.17,3.4
4,5/6/2005,3,0.03,0.6
5,5/7/2005,0,0,0
6,5/8/2005,237,2.37,47.4
7,5/9/2005,9,0.09,1.8
8,5/10/2005,0,0,0
9,5/11/2005,0,0,0
10,5/12/2005,0,0,0
11,5/13/2005,1,0.01,0.2
