#,date,daily_events,in,mm
1,4/15/2006,25,0.25,5
2,4/16/2006,51,0.51,10.2
3,4/17/2006,1,0.01,0.2
4,4/18/2006,1,0.01,0.2
5,4/19/2006,0,0,0
6,4/20/2006,0,0,0
7,4/21/2006,0,0,0
8,4/22/2006,0,0,0
9,4/23/2006,0,0,0
10,4/24/2006,0,0,0
11,4/25/2006,0,0,0
12,4/26/2006,0,0,0
13,4/27/2006,0,0,0
14,4/28/2006,0,0,0
15,4/29/2006,0,0,0
16,4/30/2006,0,0,0
17,5/1/2006,0,0,0
18,5/2/2006,0,0,0
19,5/3/2006,0,0,0
20,5/4/2006,0,0,0
21,5/5/2006,0,0,0
22,5/6/2006,0,0,0
23,5/7/2006,0,0,0
24,5/8/2006,0,0,0
25,5/9/2006,0,0,0
26,5/10/2006,0,0,0
27,5/11/2006,0,0,0
28,5/12/2006,0,0,0
29,5/13/2006,0,0,0
30,5/14/2006,0,0,0
31,5/15/2006,0,0,0
32,5/16/2006,0,0,0
33,5/17/2006,0,0,0
34,5/18/2006,0,0,0
35,5/19/2006,25,0.25,5
36,5/20/2006,1,0.01,0.2
37,5/21/2006,45,0.45,9
38,5/22/2006,2,0.02,0.4
39,5/23/2006,1,0.01,0.2
40,5/24/2006,4,0.04,0.8
41,5/25/2006,0,0,0
42,5/26/2006,0,0,0
43,5/27/2006,0,0,0
44,5/28/2006,0,0,0
45,5/29/2006,0,0,0
46,5/30/2006,0,0,0
47,5/31/2006,0,0,0
48,6/1/2006,0,0,0
49,6/2/2006,0,0,0
50,6/3/2006,0,0,0
51,6/4/2006,0,0,0
52,6/5/2006,0,0,0
53,6/6/2006,0,0,0
54,6/7/2006,0,0,0
55,6/8/2006,0,0,0
56,6/9/2006,0,0,0
57,6/10/2006,0,0,0
58,6/11/2006,0,0,0
59,6/12/2006,0,0,0
60,6/13/2006,0,0,0
61,6/14/2006,0,0,0
62,6/15/2006,0,0,0
63,6/16/2006,0,0,0
64,6/17/2006,0,0,0
65,6/18/2006,0,0,0
66,6/19/2006,0,0,0
67,6/20/2006,0,0,0
68,6/21/2006,0,0,0
69,6/22/2006,0,0,0
70,6/23/2006,0,0,0
71,6/24/2006,0,0,0
72,6/25/2006,0,0,0
73,6/26/2006,0,0,0
74,6/27/2006,0,0,0
75,6/28/2006,0,0,0
76,6/29/2006,0,0,0
77,6/30/2006,0,0,0
78,7/1/2006,0,0,0
79,7/2/2006,0,0,0
80,7/3/2006,0,0,0
81,7/4/2006,0,0,0
82,7/5/2006,0,0,0
83,7/6/2006,0,0,0
84,7/7/2006,0,0,0
85,7/8/2006,0,0,0
86,7/9/2006,0,0,0
87,7/10/2006,0,0,0
88,7/11/2006,0,0,0
89,7/12/2006,0,0,0
90,7/13/2006,0,0,0
91,7/14/2006,0,0,0
92,7/15/2006,0,0,0
93,7/16/2006,0,0,0
94,7/17/2006,0,0,0
95,7/18/2006,0,0,0
96,7/19/2006,0,0,0
97,7/20/2006,0,0,0
98,7/21/2006,0,0,0
99,7/22/2006,0,0,0
100,7/23/2006,0,0,0
101,7/24/2006,0,0,0
102,7/25/2006,0,0,0
103,7/26/2006,0,0,0
104,7/27/2006,0,0,0
105,7/28/2006,0,0,0
106,7/29/2006,0,0,0
107,7/30/2006,0,0,0
108,7/31/2006,0,0,0
109,8/1/2006,0,0,0
110,8/2/2006,0,0,0
111,8/3/2006,0,0,0
112,8/4/2006,0,0,0
113,8/5/2006,0,0,0
114,8/6/2006,0,0,0
115,8/7/2006,0,0,0
116,8/8/2006,0,0,0
117,8/9/2006,0,0,0
118,8/10/2006,0,0,0
119,8/11/2006,0,0,0
120,8/12/2006,0,0,0
121,8/13/2006,0,0,0
122,8/14/2006,0,0,0
123,8/15/2006,0,0,0
124,8/16/2006,0,0,0
125,8/17/2006,0,0,0
126,8/18/2006,0,0,0
127,8/19/2006,0,0,0
128,8/20/2006,0,0,0
129,8/21/2006,0,0,0
130,8/22/2006,0,0,0
131,8/23/2006,0,0,0
132,8/24/2006,0,0,0
133,8/25/2006,0,0,0
134,8/26/2006,0,0,0
135,8/27/2006,0,0,0
136,8/28/2006,0,0,0
137,8/29/2006,0,0,0
138,8/30/2006,0,0,0
139,8/31/2006,0,0,0
140,9/1/2006,0,0,0
141,9/2/2006,0,0,0
142,9/3/2006,0,0,0
143,9/4/2006,0,0,0
144,9/5/2006,0,0,0
145,9/6/2006,0,0,0
146,9/7/2006,0,0,0
147,9/8/2006,0,0,0
148,9/9/2006,0,0,0
149,9/10/2006,0,0,0
150,9/11/2006,0,0,0
151,9/12/2006,0,0,0
152,9/13/2006,0,0,0
153,9/14/2006,0,0,0
154,9/15/2006,0,0,0
155,9/16/2006,0,0,0
