#,date,daily_events,in,mm
1,5/12/2010,1,0.01,0.2
2,5/13/2010,0,0,0
3,5/14/2010,0,0,0
4,5/15/2010,0,0,0
5,5/16/2010,0,0,0
6,5/17/2010,0,0,0
7,5/18/2010,0,0,0
8,5/19/2010,0,0,0
9,5/20/2010,931,9.31,186.2
10,5/21/2010,22,0.22,4.4
11,5/22/2010,0,0,0
12,5/23/2010,0,0,0
13,5/24/2010,93,0.93,18.6
14,5/25/2010,44,0.44,8.8
15,5/26/2010,0,0,0
16,5/27/2010,102,1.02,20.4
17,5/28/2010,0,0,0
18,5/29/2010,0,0,0
19,5/30/2010,0,0,0
20,5/31/2010,0,0,0
21,6/1/2010,0,0,0
22,6/2/2010,0,0,0
23,6/3/2010,0,0,0
24,6/4/2010,2,0.02,0.4
25,6/5/2010,0,0,0
26,6/6/2010,0,0,0
27,6/7/2010,0,0,0
28,6/8/2010,0,0,0
29,6/9/2010,1,0.01,0.2
30,6/10/2010,0,0,0
31,6/11/2010,0,0,0
32,6/12/2010,0,0,0
33,6/13/2010,0,0,0
34,6/14/2010,0,0,0
35,6/15/2010,0,0,0
36,6/16/2010,0,0,0
37,6/17/2010,0,0,0
38,6/18/2010,0,0,0
39,6/19/2010,0,0,0
40,6/20/2010,0,0,0
41,6/21/2010,0,0,0
42,6/22/2010,0,0,0
43,6/23/2010,0,0,0
44,6/24/2010,0,0,0
45,6/25/2010,0,0,0
46,6/26/2010,0,0,0
47,6/27/2010,0,0,0
48,6/28/2010,0,0,0
49,6/29/2010,0,0,0
50,6/30/2010,0,0,0
51,7/1/2010,0,0,0
52,7/2/2010,0,0,0
53,7/3/2010,0,0,0
54,7/4/2010,0,0,0
55,7/5/2010,0,0,0
56,7/6/2010,0,0,0
57,7/7/2010,0,0,0
58,7/8/2010,0,0,0
59,7/9/2010,0,0,0
60,7/10/2010,0,0,0
61,7/11/2010,0,0,0
62,7/12/2010,0,0,0
63,7/13/2010,0,0,0
64,7/14/2010,0,0,0
