#,date,daily_events,in,mm
1,4/22/2010,1,0.01,0.2
2,4/23/2010,0,0,0
3,4/24/2010,0,0,0
4,4/25/2010,0,0,0
5,4/26/2010,0,0,0
6,4/27/2010,79,0.79,15.8
7,4/28/2010,21,0.21,4.2
8,4/29/2010,1,0.01,0.2
9,4/30/2010,0,0,0
10,5/1/2010,0,0,0
11,5/2/2010,0,0,0
12,5/3/2010,0,0,0
13,5/4/2010,0,0,0
14,5/5/2010,0,0,0
15,5/6/2010,0,0,0
16,5/7/2010,0,0,0
17,5/8/2010,0,0,0
18,5/9/2010,47,0.47,9.4
19,5/10/2010,36,0.36,7.2
20,5/11/2010,0,0,0
21,5/12/2010,0,0,0
22,5/13/2010,0,0,0
23,5/14/2010,0,0,0
24,5/15/2010,0,0,0
25,5/16/2010,0,0,0
26,5/17/2010,51,0.51,10.2
27,5/18/2010,6,0.06,1.2
28,5/19/2010,8,0.08,1.6
29,5/20/2010,0,0,0
30,5/21/2010,1,0.01,0.2
31,5/22/2010,0,0,0
32,5/23/2010,0,0,0
33,5/24/2010,0,0,0
34,5/25/2010,44,0.44,8.8
35,5/26/2010,0,0,0
36,5/27/2010,82,0.82,16.4
37,5/28/2010,0,0,0
38,5/29/2010,0,0,0
39,5/30/2010,0,0,0
40,5/31/2010,0,0,0
41,6/1/2010,0,0,0
42,6/2/2010,0,0,0
43,6/3/2010,1,0.01,0.2
44,6/4/2010,5,0.05,1
45,6/5/2010,0,0,0
46,6/6/2010,0,0,0
47,6/7/2010,0,0,0
48,6/8/2010,0,0,0
49,6/9/2010,2,0.02,0.4
50,6/10/2010,0,0,0
51,6/11/2010,0,0,0
52,6/12/2010,0,0,0
53,6/13/2010,0,0,0
54,6/14/2010,0,0,0
55,6/15/2010,0,0,0
56,6/16/2010,0,0,0
57,6/17/2010,0,0,0
58,6/18/2010,0,0,0
59,6/19/2010,0,0,0
60,6/20/2010,0,0,0
61,6/21/2010,0,0,0
62,6/22/2010,0,0,0
63,6/23/2010,0,0,0
64,6/24/2010,0,0,0
65,6/25/2010,0,0,0
66,6/26/2010,0,0,0
67,6/27/2010,0,0,0
68,6/28/2010,0,0,0
69,6/29/2010,0,0,0
70,6/30/2010,0,0,0
