#,date,daily_events,in,mm
1,11/1/2003,1,0.01,0.2
2,11/2/2003,26,0.26,5.2
3,11/3/2003,2,0.02,0.4
4,11/4/2003,0,0,0
5,11/5/2003,1,0.01,0.2
6,11/6/2003,40,0.4,8
7,11/7/2003,2,0.02,0.4
8,11/8/2003,109,1.09,21.8
9,11/9/2003,87,0.87,17.4
10,11/10/2003,1,0.01,0.2
11,11/11/2003,0,0,0
12,11/12/2003,0,0,0
13,11/13/2003,0,0,0
14,11/14/2003,39,0.39,7.8
15,11/15/2003,20,0.2,4
16,11/16/2003,4,0.04,0.8
17,11/17/2003,2,0.02,0.4
18,11/18/2003,0,0,0
19,11/19/2003,0,0,0
20,11/20/2003,0,0,0
21,11/21/2003,0,0,0
22,11/22/2003,0,0,0
23,11/23/2003,0,0,0
24,11/24/2003,0,0,0
25,11/25/2003,0,0,0
26,11/26/2003,0,0,0
27,11/27/2003,0,0,0
28,11/28/2003,8,0.08,1.6
29,11/29/2003,7,0.07,1.4
30,11/30/2003,42,0.42,8.4
31,12/1/2003,92,0.92,18.4
32,12/2/2003,14,0.14,2.8
33,12/3/2003,0,0,0
34,12/4/2003,20,0.2,4
35,12/5/2003,19,0.19,3.8
36,12/6/2003,94,0.94,18.8
37,12/7/2003,1,0.01,0.2
38,12/8/2003,0,0,0
39,12/9/2003,104,1.04,20.8
40,12/10/2003,64,0.64,12.8
41,12/11/2003,0,0,0
42,12/12/2003,42,0.42,8.4
43,12/13/2003,34,0.34,6.8
44,12/14/2003,42,0.42,8.4
45,12/15/2003,0,0,0
46,12/16/2003,0,0,0
47,12/17/2003,0,0,0
48,12/18/2003,0,0,0
49,12/19/2003,45,0.45,9
50,12/20/2003,38,0.38,7.6
51,12/21/2003,0,0,0
52,12/22/2003,0,0,0
53,12/23/2003,43,0.43,8.6
54,12/24/2003,136,1.36,27.2
55,12/25/2003,6,0.06,1.2
56,12/26/2003,0,0,0
57,12/27/2003,0,0,0
58,12/28/2003,8,0.08,1.6
59,12/29/2003,260,2.6,52
60,12/30/2003,2,0.02,0.4
61,12/31/2003,3,0.03,0.6
62,1/1/2004,103,1.03,20.6
63,1/2/2004,26,0.26,5.2
64,1/3/2004,0,0,0
65,1/4/2004,0,0,0
66,1/5/2004,0,0,0
67,1/6/2004,7,0.07,1.4
68,1/7/2004,9,0.09,1.8
69,1/8/2004,4,0.04,0.8
70,1/9/2004,54,0.54,10.8
71,1/10/2004,1,0.01,0.2
72,1/11/2004,0,0,0
73,1/12/2004,1,0.01,0.2
74,1/13/2004,0,0,0
75,1/14/2004,7,0.07,1.4
76,1/15/2004,0,0,0
77,1/16/2004,0,0,0
78,1/17/2004,0,0,0
79,1/18/2004,0,0,0
80,1/19/2004,1,0.01,0.2
81,1/20/2004,0,0,0
82,1/21/2004,0,0,0
83,1/22/2004,0,0,0
84,1/23/2004,11,0.11,2.2
85,1/24/2004,11,0.11,2.2
86,1/25/2004,0,0,0
87,1/26/2004,8,0.08,1.6
88,1/27/2004,51,0.51,10.2
89,1/28/2004,0,0,0
90,1/29/2004,0,0,0
91,1/30/2004,10,0.1,2
92,1/31/2004,0,0,0
93,2/1/2004,17,0.17,3.4
94,2/2/2004,100,1,20
95,2/3/2004,19,0.19,3.8
96,2/4/2004,0,0,0
97,2/5/2004,0,0,0
98,2/6/2004,21,0.21,4.2
99,2/7/2004,0,0,0
100,2/8/2004,0,0,0
101,2/9/2004,0,0,0
102,2/10/2004,0,0,0
103,2/11/2004,0,0,0
104,2/12/2004,0,0,0
105,2/13/2004,6,0.06,1.2
106,2/14/2004,0,0,0
107,2/15/2004,4,0.04,0.8
108,2/16/2004,230,2.3,46
109,2/17/2004,120,1.2,24
110,2/18/2004,26,0.26,5.2
111,2/19/2004,0,0,0
112,2/20/2004,5,0.05,1
113,2/21/2004,4,0.04,0.8
