#,date,daily_events,in,mm
1,5/25/2011,44,0.44,8.8
2,5/26/2011,0,0,0
3,5/27/2011,6,0.06,1.2
4,5/28/2011,19,0.19,3.8
5,5/29/2011,0,0,0
6,5/30/2011,0,0,0
7,5/31/2011,24,0.24,4.8
8,6/1/2011,14,0.14,2.8
9,6/2/2011,1,0.01,0.2
10,6/3/2011,2,0.02,0.4
11,6/4/2011,88,0.88,17.6
12,6/5/2011,8,0.08,1.6
13,6/6/2011,1,0.01,0.2
14,6/7/2011,0,0,0
15,6/8/2011,0,0,0
16,6/9/2011,0,0,0
17,6/10/2011,0,0,0
18,6/11/2011,0,0,0
19,6/12/2011,0,0,0
20,6/13/2011,0,0,0
21,6/14/2011,0,0,0
22,6/15/2011,0,0,0
23,6/16/2011,0,0,0
24,6/17/2011,0,0,0
25,6/18/2011,0,0,0
26,6/19/2011,0,0,0
27,6/20/2011,0,0,0
28,6/21/2011,0,0,0
29,6/22/2011,0,0,0
30,6/23/2011,0,0,0
31,6/24/2011,0,0,0
32,6/25/2011,0,0,0
33,6/26/2011,0,0,0
34,6/27/2011,0,0,0
35,6/28/2011,92,0.92,18.4
36,6/29/2011,2,0.02,0.4
37,6/30/2011,0,0,0
38,7/1/2011,0,0,0
39,7/2/2011,0,0,0
40,7/3/2011,0,0,0
41,7/4/2011,0,0,0
42,7/5/2011,0,0,0
43,7/6/2011,0,0,0
44,7/7/2011,0,0,0
45,7/8/2011,0,0,0
46,7/9/2011,0,0,0
47,7/10/2011,0,0,0
48,7/11/2011,0,0,0
49,7/12/2011,1,0.01,0.2
50,7/13/2011,1,0.01,0.2
51,7/14/2011,0,0,0
52,7/15/2011,0,0,0
53,7/16/2011,0,0,0
54,7/17/2011,0,0,0
55,7/18/2011,0,0,0
56,7/19/2011,1,0.01,0.2
57,7/20/2011,0,0,0
58,7/21/2011,0,0,0
59,7/22/2011,0,0,0
60,7/23/2011,0,0,0
61,7/24/2011,0,0,0
62,7/25/2011,0,0,0
63,7/26/2011,0,0,0
64,7/27/2011,0,0,0
65,7/28/2011,0,0,0
66,7/29/2011,0,0,0
67,7/30/2011,0,0,0
68,7/31/2011,1,0.01,0.2
69,8/1/2011,1,0.01,0.2
70,8/2/2011,0,0,0
71,8/3/2011,0,0,0
72,8/4/2011,0,0,0
73,8/5/2011,0,0,0
74,8/6/2011,0,0,0
75,8/7/2011,0,0,0
76,8/8/2011,0,0,0
77,8/9/2011,0,0,0
78,8/10/2011,0,0,0
79,8/11/2011,0,0,0
80,8/12/2011,0,0,0
81,8/13/2011,0,0,0
82,8/14/2011,0,0,0
83,8/15/2011,0,0,0
84,8/16/2011,0,0,0
85,8/17/2011,0,0,0
86,8/18/2011,0,0,0
87,8/19/2011,0,0,0
88,8/20/2011,0,0,0
89,8/21/2011,0,0,0
90,8/22/2011,1,0.01,0.2
91,8/23/2011,0,0,0
92,8/24/2011,0,0,0
93,8/25/2011,0,0,0
94,8/26/2011,0,0,0
95,8/27/2011,0,0,0
96,8/28/2011,0,0,0
97,8/29/2011,0,0,0
98,8/30/2011,0,0,0
99,8/31/2011,0,0,0
100,9/1/2011,0,0,0
101,9/2/2011,0,0,0
102,9/3/2011,0,0,0
103,9/4/2011,0,0,0
104,9/5/2011,0,0,0
105,9/6/2011,0,0,0
106,9/7/2011,0,0,0
107,9/8/2011,0,0,0
108,9/9/2011,0,0,0
109,9/10/2011,0,0,0
110,9/11/2011,0,0,0
111,9/12/2011,0,0,0
112,9/13/2011,0,0,0
113,9/14/2011,0,0,0
114,9/15/2011,0,0,0
115,9/16/2011,0,0,0
116,9/17/2011,0,0,0
117,9/18/2011,0,0,0
118,9/19/2011,0,0,0
119,9/20/2011,0,0,0
120,9/21/2011,0,0,0
121,9/22/2011,0,0,0
122,9/23/2011,0,0,0
123,9/24/2011,0,0,0
124,9/25/2011,4,0.04,0.8
125,9/26/2011,0,0,0
126,9/27/2011,0,0,0
127,9/28/2011,0,0,0
128,9/29/2011,0,0,0
129,9/30/2011,0,0,0
130,10/1/2011,0,0,0
131,10/2/2011,0,0,0
132,10/3/2011,43,0.43,8.6
133,10/4/2011,54,0.54,10.8
134,10/5/2011,47,0.47,9.4
135,10/6/2011,9,0.09,1.8
136,10/7/2011,0,0,0
137,10/8/2011,0,0,0
138,10/9/2011,0,0,0
139,10/10/2011,100,1,20
140,10/11/2011,4,0.04,0.8
141,10/12/2011,0,0,0
142,10/13/2011,0,0,0
143,10/14/2011,0,0,0
144,10/15/2011,0,0,0
145,10/16/2011,0,0,0
146,10/17/2011,0,0,0
147,10/18/2011,0,0,0
148,10/19/2011,0,0,0
149,10/20/2011,0,0,0
150,10/21/2011,0,0,0
151,10/22/2011,0,0,0
152,10/23/2011,0,0,0
153,10/24/2011,0,0,0
154,10/25/2011,0,0,0
155,10/26/2011,0,0,0
156,10/27/2011,0,0,0
157,10/28/2011,0,0,0
158,10/29/2011,0,0,0
159,10/30/2011,0,0,0
160,10/31/2011,0,0,0
161,11/1/2011,0,0,0
162,11/2/2011,0,0,0
163,11/3/2011,0,0,0
164,11/4/2011,0,0,0
165,11/5/2011,64,0.64,12.8
166,11/6/2011,0,0,0
167,11/7/2011,0,0,0
168,11/8/2011,0,0,0
169,11/9/2011,0,0,0
170,11/10/2011,0,0,0
171,11/11/2011,8,0.08,1.6
172,11/12/2011,1,0.01,0.2
173,11/13/2011,0,0,0
174,11/14/2011,0,0,0
175,11/15/2011,0,0,0
176,11/16/2011,0,0,0
177,11/17/2011,5,0.05,1
178,11/18/2011,18,0.18,3.6
179,11/19/2011,17,0.17,3.4
180,11/20/2011,55,0.55,11
181,11/21/2011,0,0,0
182,11/22/2011,0,0,0
183,11/23/2011,0,0,0
184,11/24/2011,50,0.5,10
185,11/25/2011,6,0.06,1.2
186,11/26/2011,0,0,0
187,11/27/2011,0,0,0
188,11/28/2011,0,0,0
189,11/29/2011,0,0,0
190,11/30/2011,0,0,0
191,12/1/2011,0,0,0
192,12/2/2011,0,0,0
193,12/3/2011,0,0,0
194,12/4/2011,0,0,0
195,12/5/2011,0,0,0
196,12/6/2011,0,0,0
197,12/7/2011,0,0,0
198,12/8/2011,0,0,0
199,12/9/2011,0,0,0
200,12/10/2011,0,0,0
201,12/11/2011,0,0,0
202,12/12/2011,6,0.06,1.2
203,12/13/2011,0,0,0
204,12/14/2011,0,0,0
205,12/15/2011,12,0.12,2.4
206,12/16/2011,0,0,0
207,12/17/2011,0,0,0
208,12/18/2011,0,0,0
209,12/19/2011,0,0,0
210,12/20/2011,0,0,0
211,12/21/2011,0,0,0
212,12/22/2011,0,0,0
213,12/23/2011,0,0,0
214,12/24/2011,0,0,0
215,12/25/2011,0,0,0
216,12/26/2011,0,0,0
217,12/27/2011,0,0,0
218,12/28/2011,0,0,0
219,12/29/2011,0,0,0
220,12/30/2011,9,0.09,1.8
221,12/31/2011,0,0,0
222,1/1/2012,0,0,0
223,1/2/2012,0,0,0
224,1/3/2012,0,0,0
225,1/4/2012,0,0,0
226,1/5/2012,0,0,0
227,1/6/2012,0,0,0
228,1/7/2012,0,0,0
229,1/8/2012,0,0,0
230,1/9/2012,0,0,0
231,1/10/2012,0,0,0
232,1/11/2012,0,0,0
233,1/12/2012,0,0,0
234,1/13/2012,0,0,0
235,1/14/2012,0,0,0
236,1/15/2012,0,0,0
237,1/16/2012,0,0,0
238,1/17/2012,0,0,0
239,1/18/2012,0,0,0
240,1/19/2012,73,0.73,14.6
241,1/20/2012,219,2.19,43.8
242,1/21/2012,25,0.25,5
243,1/22/2012,114,1.14,22.8
244,1/23/2012,118,1.18,23.6
245,1/24/2012,0,0,0
246,1/25/2012,0,0,0
247,1/26/2012,2,0.02,0.4
248,1/27/2012,0,0,0
249,1/28/2012,0,0,0
250,1/29/2012,0,0,0
251,1/30/2012,0,0,0
252,1/31/2012,0,0,0
253,2/1/2012,9,0.09,1.8
254,2/2/2012,0,0,0
255,2/3/2012,0,0,0
256,2/4/2012,0,0,0
257,2/5/2012,0,0,0
258,2/6/2012,1,0.01,0.2
259,2/7/2012,49,0.49,9.8
260,2/8/2012,0,0,0
261,2/9/2012,0,0,0
262,2/10/2012,5,0.05,1
263,2/11/2012,5,0.05,1
264,2/12/2012,19,0.19,3.8
265,2/13/2012,12,0.12,2.4
266,2/14/2012,4,0.04,0.8
267,2/15/2012,8,0.08,1.6
268,2/16/2012,0,0,0
269,2/17/2012,0,0,0
270,2/18/2012,0,0,0
271,2/19/2012,0,0,0
272,2/20/2012,6,0.06,1.2
273,2/21/2012,0,0,0
274,2/22/2012,0,0,0
275,2/23/2012,0,0,0
276,2/24/2012,0,0,0
277,2/25/2012,0,0,0
278,2/26/2012,0,0,0
279,2/27/2012,0,0,0
280,2/28/2012,7,0.07,1.4
281,2/29/2012,54,0.54,10.8
282,3/1/2012,36,0.36,7.2
283,3/2/2012,0,0,0
284,3/3/2012,0,0,0
285,3/4/2012,0,0,0
286,3/5/2012,0,0,0
287,3/6/2012,1,0.01,0.2
288,3/7/2012,0,0,0
289,3/8/2012,0,0,0
290,3/9/2012,0,0,0
291,3/10/2012,0,0,0
292,3/11/2012,6,0.06,1.2
293,3/12/2012,3,0.03,0.6
294,3/13/2012,131,1.31,26.2
295,3/14/2012,156,1.56,31.2
296,3/15/2012,4,0.04,0.8
297,3/16/2012,148,1.48,29.6
298,3/17/2012,2,0.02,0.4
299,3/18/2012,0,0,0
300,3/19/2012,0,0,0
301,3/20/2012,0,0,0
302,3/21/2012,0,0,0
303,3/22/2012,0,0,0
304,3/23/2012,0,0,0
305,3/24/2012,103,1.03,20.6
306,3/25/2012,22,0.22,4.4
307,3/26/2012,0,0,0
308,3/27/2012,97,0.97,19.4
309,3/28/2012,10,0.1,2
310,3/29/2012,0,0,0
311,3/30/2012,3,0.03,0.6
312,3/31/2012,56,0.56,11.2
313,4/1/2012,0,0,0
314,4/2/2012,0,0,0
315,4/3/2012,4,0.04,0.8
316,4/4/2012,1,0.01,0.2
317,4/5/2012,0,0,0
318,4/6/2012,0,0,0
319,4/7/2012,0,0,0
320,4/8/2012,0,0,0
321,4/9/2012,0,0,0
322,4/10/2012,76,0.76,15.2
323,4/11/2012,1,0.01,0.2
324,4/12/2012,80,0.8,16
325,4/13/2012,12,0.12,2.4
326,4/14/2012,0,0,0
327,4/15/2012,0,0,0
328,4/16/2012,0,0,0
329,4/17/2012,0,0,0
330,4/18/2012,0,0,0
331,4/19/2012,0,0,0
332,4/20/2012,0,0,0
333,4/21/2012,0,0,0
334,4/22/2012,0,0,0
335,4/23/2012,0,0,0
336,4/24/2012,1,0.01,0.2
337,4/25/2012,3,0.03,0.6
338,4/26/2012,13,0.13,2.6
339,4/27/2012,0,0,0
340,4/28/2012,0,0,0
341,4/29/2012,0,0,0
342,4/30/2012,0,0,0
343,5/1/2012,0,0,0
344,5/2/2012,0,0,0
345,5/3/2012,13,0.13,2.6
346,5/4/2012,1,0.01,0.2
347,5/5/2012,0,0,0
348,5/6/2012,0,0,0
349,5/7/2012,0,0,0
350,5/8/2012,0,0,0
351,5/9/2012,0,0,0
352,5/10/2012,0,0,0
353,5/11/2012,0,0,0
354,5/12/2012,0,0,0
355,5/13/2012,0,0,0
356,5/14/2012,0,0,0
357,5/15/2012,0,0,0
358,5/16/2012,0,0,0
359,5/17/2012,0,0,0
360,5/18/2012,0,0,0
361,5/19/2012,0,0,0
362,5/20/2012,0,0,0
363,5/21/2012,0,0,0
364,5/22/2012,1,0.01,0.2
