#,date,daily_events,in,mm
1,4/29/2010,4,0.04,0.8
2,4/30/2010,0,0,0
3,5/1/2010,0,0,0
4,5/2/2010,0,0,0
5,5/3/2010,0,0,0
6,5/4/2010,0,0,0
7,5/5/2010,0,0,0
8,5/6/2010,0,0,0
9,5/7/2010,0,0,0
10,5/8/2010,0,0,0
11,5/9/2010,2,0.02,0.4
12,5/10/2010,3,0.03,0.6
13,5/11/2010,0,0,0
14,5/12/2010,0,0,0
15,5/13/2010,0,0,0
16,5/14/2010,0,0,0
17,5/15/2010,0,0,0
18,5/16/2010,0,0,0
19,5/17/2010,45,0.45,9
20,5/18/2010,2,0.02,0.4
21,5/19/2010,1,0.01,0.2
22,5/20/2010,0,0,0
23,5/21/2010,0,0,0
24,5/22/2010,1,0.01,0.2
25,5/23/2010,0,0,0
26,5/24/2010,0,0,0
27,5/25/2010,39,0.39,7.8
28,5/26/2010,0,0,0
29,5/27/2010,76,0.76,15.2
30,5/28/2010,0,0,0
31,5/29/2010,0,0,0
32,5/30/2010,0,0,0
33,5/31/2010,0,0,0
34,6/1/2010,0,0,0
35,6/2/2010,0,0,0
36,6/3/2010,0,0,0
37,6/4/2010,0,0,0
38,6/5/2010,0,0,0
39,6/6/2010,0,0,0
40,6/7/2010,0,0,0
41,6/8/2010,0,0,0
42,6/9/2010,0,0,0
43,6/10/2010,0,0,0
44,6/11/2010,0,0,0
45,6/12/2010,0,0,0
46,6/13/2010,0,0,0
47,6/14/2010,0,0,0
48,6/15/2010,0,0,0
49,6/16/2010,0,0,0
50,6/17/2010,0,0,0
51,6/18/2010,0,0,0
52,6/19/2010,0,0,0
53,6/20/2010,0,0,0
54,6/21/2010,0,0,0
55,6/22/2010,0,0,0
56,6/23/2010,0,0,0
57,6/24/2010,0,0,0
58,6/25/2010,0,0,0
59,6/26/2010,0,0,0
60,6/27/2010,0,0,0
61,6/28/2010,0,0,0
62,6/29/2010,0,0,0
63,6/30/2010,0,0,0
64,7/1/2010,0,0,0
65,7/2/2010,0,0,0
66,7/3/2010,0,0,0
67,7/4/2010,0,0,0
68,7/5/2010,0,0,0
69,7/6/2010,0,0,0
70,7/7/2010,0,0,0
71,7/8/2010,0,0,0
72,7/9/2010,0,0,0
73,7/10/2010,0,0,0
74,7/11/2010,0,0,0
75,7/12/2010,0,0,0
76,7/13/2010,0,0,0
77,7/14/2010,0,0,0
78,7/15/2010,0,0,0
79,7/16/2010,0,0,0
80,7/17/2010,0,0,0
81,7/18/2010,0,0,0
82,7/19/2010,0,0,0
83,7/20/2010,0,0,0
84,7/21/2010,0,0,0
85,7/22/2010,0,0,0
86,7/23/2010,0,0,0
87,7/24/2010,0,0,0
88,7/25/2010,0,0,0
89,7/26/2010,0,0,0
90,7/27/2010,0,0,0
91,7/28/2010,0,0,0
92,7/29/2010,0,0,0
93,7/30/2010,0,0,0
94,7/31/2010,0,0,0
95,8/1/2010,0,0,0
96,8/2/2010,0,0,0
97,8/3/2010,0,0,0
98,8/4/2010,0,0,0
99,8/5/2010,0,0,0
100,8/6/2010,0,0,0
101,8/7/2010,0,0,0
102,8/8/2010,0,0,0
103,8/9/2010,0,0,0
104,8/10/2010,0,0,0
105,8/11/2010,0,0,0
106,8/12/2010,0,0,0
