#,date,daily_events,in,mm
1,5/16/2008,1,0.01,0.2
2,5/17/2008,0,0,0
3,5/18/2008,0,0,0
4,5/19/2008,0,0,0
5,5/20/2008,0,0,0
6,5/21/2008,0,0,0
7,5/22/2008,0,0,0
8,5/23/2008,0,0,0
9,5/24/2008,0,0,0
10,5/25/2008,0,0,0
11,5/26/2008,0,0,0
12,5/27/2008,0,0,0
13,5/28/2008,0,0,0
14,5/29/2008,0,0,0
15,5/30/2008,0,0,0
16,5/31/2008,0,0,0
17,6/1/2008,0,0,0
18,6/2/2008,0,0,0
19,6/3/2008,0,0,0
20,6/4/2008,0,0,0
21,6/5/2008,0,0,0
22,6/6/2008,0,0,0
23,6/7/2008,0,0,0
24,6/8/2008,0,0,0
25,6/9/2008,0,0,0
26,6/10/2008,0,0,0
27,6/11/2008,0,0,0
28,6/12/2008,0,0,0
29,6/13/2008,0,0,0
30,6/14/2008,0,0,0
31,6/15/2008,0,0,0
32,6/16/2008,0,0,0
33,6/17/2008,0,0,0
34,6/18/2008,0,0,0
35,6/19/2008,0,0,0
36,6/20/2008,0,0,0
37,6/21/2008,0,0,0
38,6/22/2008,0,0,0
39,6/23/2008,0,0,0
40,6/24/2008,0,0,0
41,6/25/2008,0,0,0
42,6/26/2008,0,0,0
43,6/27/2008,0,0,0
44,6/28/2008,0,0,0
45,6/29/2008,0,0,0
46,6/30/2008,0,0,0
47,7/1/2008,0,0,0
48,7/2/2008,0,0,0
49,7/3/2008,0,0,0
50,7/4/2008,0,0,0
51,7/5/2008,0,0,0
52,7/6/2008,0,0,0
53,7/7/2008,0,0,0
54,7/8/2008,0,0,0
55,7/9/2008,0,0,0
56,7/10/2008,0,0,0
57,7/11/2008,0,0,0
58,7/12/2008,0,0,0
59,7/13/2008,0,0,0
60,7/14/2008,0,0,0
61,7/15/2008,0,0,0
62,7/16/2008,0,0,0
63,7/17/2008,0,0,0
64,7/18/2008,0,0,0
65,7/19/2008,0,0,0
66,7/20/2008,0,0,0
67,7/21/2008,0,0,0
68,7/22/2008,0,0,0
69,7/23/2008,0,0,0
70,7/24/2008,0,0,0
71,7/25/2008,0,0,0
72,7/26/2008,0,0,0
73,7/27/2008,0,0,0
74,7/28/2008,0,0,0
75,7/29/2008,0,0,0
76,7/30/2008,0,0,0
77,7/31/2008,0,0,0
78,8/1/2008,0,0,0
79,8/2/2008,0,0,0
80,8/3/2008,0,0,0
81,8/4/2008,0,0,0
82,8/5/2008,0,0,0
83,8/6/2008,0,0,0
84,8/7/2008,0,0,0
85,8/8/2008,0,0,0
86,8/9/2008,0,0,0
87,8/10/2008,0,0,0
88,8/11/2008,0,0,0
89,8/12/2008,0,0,0
90,8/13/2008,0,0,0
91,8/14/2008,0,0,0
92,8/15/2008,0,0,0
93,8/16/2008,0,0,0
94,8/17/2008,0,0,0
95,8/18/2008,0,0,0
96,8/19/2008,0,0,0
97,8/20/2008,0,0,0
98,8/21/2008,0,0,0
99,8/22/2008,0,0,0
100,8/23/2008,0,0,0
101,8/24/2008,0,0,0
102,8/25/2008,0,0,0
103,8/26/2008,0,0,0
104,8/27/2008,0,0,0
105,8/28/2008,0,0,0
106,8/29/2008,0,0,0
107,8/30/2008,0,0,0
108,8/31/2008,0,0,0
109,9/1/2008,0,0,0
110,9/2/2008,0,0,0
111,9/3/2008,0,0,0
112,9/4/2008,0,0,0
113,9/5/2008,0,0,0
114,9/6/2008,0,0,0
115,9/7/2008,0,0,0
116,9/8/2008,0,0,0
117,9/9/2008,0,0,0
118,9/10/2008,0,0,0
119,9/11/2008,0,0,0
120,9/12/2008,0,0,0
121,9/13/2008,0,0,0
122,9/14/2008,0,0,0
123,9/15/2008,0,0,0
124,9/16/2008,0,0,0
125,9/17/2008,0,0,0
126,9/18/2008,0,0,0
127,9/19/2008,0,0,0
128,9/20/2008,0,0,0
129,9/21/2008,0,0,0
130,9/22/2008,0,0,0
131,9/23/2008,0,0,0
132,9/24/2008,0,0,0
133,9/25/2008,0,0,0
134,9/26/2008,0,0,0
135,9/27/2008,0,0,0
136,9/28/2008,0,0,0
137,9/29/2008,0,0,0
138,9/30/2008,0,0,0
139,10/1/2008,0,0,0
140,10/2/2008,0,0,0
141,10/3/2008,1,0.01,0.2
142,10/4/2008,226,2.26,45.2
143,10/5/2008,0,0,0
144,10/6/2008,0,0,0
145,10/7/2008,0,0,0
146,10/8/2008,0,0,0
147,10/9/2008,0,0,0
148,10/10/2008,0,0,0
149,10/11/2008,0,0,0
150,10/12/2008,0,0,0
151,10/13/2008,0,0,0
152,10/14/2008,0,0,0
153,10/15/2008,0,0,0
154,10/16/2008,0,0,0
155,10/17/2008,0,0,0
156,10/18/2008,2,0.02,0.4
157,10/19/2008,0,0,0
158,10/20/2008,0,0,0
159,10/21/2008,0,0,0
160,10/22/2008,0,0,0
161,10/23/2008,0,0,0
162,10/24/2008,0,0,0
163,10/25/2008,0,0,0
164,10/26/2008,0,0,0
165,10/27/2008,0,0,0
166,10/28/2008,0,0,0
167,10/29/2008,0,0,0
168,10/30/2008,0,0,0
169,10/31/2008,0,0,0
170,11/1/2008,0,0,0
171,11/2/2008,0,0,0
172,11/3/2008,0,0,0
173,11/4/2008,0,0,0
174,11/5/2008,0,0,0
175,11/6/2008,0,0,0
176,11/7/2008,0,0,0
177,11/8/2008,0,0,0
178,11/9/2008,0,0,0
179,11/10/2008,0,0,0
180,11/11/2008,0,0,0
181,11/12/2008,0,0,0
182,11/13/2008,0,0,0
183,11/14/2008,0,0,0
184,11/15/2008,0,0,0
185,11/16/2008,0,0,0
186,11/17/2008,0,0,0
187,11/18/2008,0,0,0
188,11/19/2008,0,0,0
189,11/20/2008,0,0,0
190,11/21/2008,0,0,0
191,11/22/2008,0,0,0
192,11/23/2008,0,0,0
193,11/24/2008,0,0,0
194,11/25/2008,0,0,0
195,11/26/2008,0,0,0
196,11/27/2008,0,0,0
197,11/28/2008,0,0,0
198,11/29/2008,0,0,0
199,11/30/2008,0,0,0
200,12/1/2008,0,0,0
201,12/2/2008,0,0,0
202,12/3/2008,0,0,0
203,12/4/2008,0,0,0
204,12/5/2008,0,0,0
205,12/6/2008,0,0,0
206,12/7/2008,0,0,0
207,12/8/2008,0,0,0
208,12/9/2008,0,0,0
209,12/10/2008,0,0,0
210,12/11/2008,0,0,0
211,12/12/2008,0,0,0
212,12/13/2008,0,0,0
213,12/14/2008,0,0,0
214,12/15/2008,0,0,0
215,12/16/2008,0,0,0
216,12/17/2008,0,0,0
217,12/18/2008,0,0,0
218,12/19/2008,0,0,0
219,12/20/2008,0,0,0
220,12/21/2008,0,0,0
221,12/22/2008,0,0,0
222,12/23/2008,0,0,0
223,12/24/2008,0,0,0
224,12/25/2008,0,0,0
225,12/26/2008,0,0,0
226,12/27/2008,0,0,0
227,12/28/2008,0,0,0
228,12/29/2008,0,0,0
229,12/30/2008,0,0,0
230,12/31/2008,0,0,0
231,1/1/2009,0,0,0
232,1/2/2009,2054,20.54,410.8
233,1/3/2009,0,0,0
234,1/4/2009,0,0,0
235,1/5/2009,0,0,0
236,1/6/2009,0,0,0
237,1/7/2009,0,0,0
238,1/8/2009,0,0,0
239,1/9/2009,0,0,0
240,1/10/2009,0,0,0
241,1/11/2009,0,0,0
242,1/12/2009,0,0,0
243,1/13/2009,0,0,0
244,1/14/2009,0,0,0
245,1/15/2009,0,0,0
246,1/16/2009,0,0,0
247,1/17/2009,0,0,0
248,1/18/2009,0,0,0
249,1/19/2009,0,0,0
250,1/20/2009,0,0,0
251,1/21/2009,0,0,0
252,1/22/2009,0,0,0
253,1/23/2009,0,0,0
254,1/24/2009,0,0,0
255,1/25/2009,0,0,0
256,1/26/2009,0,0,0
257,1/27/2009,0,0,0
258,1/28/2009,0,0,0
259,1/29/2009,0,0,0
260,1/30/2009,0,0,0
261,1/31/2009,0,0,0
262,2/1/2009,0,0,0
263,2/2/2009,0,0,0
264,2/3/2009,0,0,0
265,2/4/2009,0,0,0
266,2/5/2009,0,0,0
267,2/6/2009,0,0,0
268,2/7/2009,0,0,0
269,2/8/2009,0,0,0
270,2/9/2009,0,0,0
271,2/10/2009,0,0,0
272,2/11/2009,0,0,0
273,2/12/2009,0,0,0
274,2/13/2009,0,0,0
275,2/14/2009,0,0,0
276,2/15/2009,0,0,0
277,2/16/2009,0,0,0
278,2/17/2009,0,0,0
279,2/18/2009,0,0,0
280,2/19/2009,0,0,0
281,2/20/2009,0,0,0
282,2/21/2009,0,0,0
283,2/22/2009,0,0,0
284,2/23/2009,0,0,0
285,2/24/2009,0,0,0
286,2/25/2009,0,0,0
287,2/26/2009,0,0,0
288,2/27/2009,0,0,0
289,2/28/2009,0,0,0
290,3/1/2009,0,0,0
291,3/2/2009,0,0,0
292,3/3/2009,0,0,0
293,3/4/2009,0,0,0
294,3/5/2009,0,0,0
295,3/6/2009,0,0,0
296,3/7/2009,0,0,0
297,3/8/2009,0,0,0
298,3/9/2009,0,0,0
299,3/10/2009,0,0,0
300,3/11/2009,0,0,0
301,3/12/2009,0,0,0
302,3/13/2009,0,0,0
303,3/14/2009,0,0,0
304,3/15/2009,0,0,0
305,3/16/2009,0,0,0
306,3/17/2009,0,0,0
307,3/18/2009,0,0,0
308,3/19/2009,0,0,0
309,3/20/2009,0,0,0
310,3/21/2009,0,0,0
311,3/22/2009,0,0,0
312,3/23/2009,0,0,0
313,3/24/2009,0,0,0
314,3/25/2009,0,0,0
315,3/26/2009,0,0,0
316,3/27/2009,0,0,0
317,3/28/2009,0,0,0
318,3/29/2009,0,0,0
319,3/30/2009,0,0,0
320,3/31/2009,0,0,0
321,4/1/2009,0,0,0
322,4/2/2009,0,0,0
323,4/3/2009,0,0,0
324,4/4/2009,0,0,0
325,4/5/2009,0,0,0
326,4/6/2009,0,0,0
327,4/7/2009,0,0,0
328,4/8/2009,0,0,0
329,4/9/2009,0,0,0
330,4/10/2009,0,0,0
331,4/11/2009,0,0,0
332,4/12/2009,0,0,0
333,4/13/2009,0,0,0
334,4/14/2009,0,0,0
335,4/15/2009,0,0,0
336,4/16/2009,0,0,0
337,4/17/2009,0,0,0
338,4/18/2009,0,0,0
339,4/19/2009,0,0,0
340,4/20/2009,0,0,0
341,4/21/2009,0,0,0
342,4/22/2009,0,0,0
343,4/23/2009,0,0,0
344,4/24/2009,0,0,0
345,4/25/2009,0,0,0
346,4/26/2009,0,0,0
347,4/27/2009,0,0,0
348,4/28/2009,0,0,0
349,4/29/2009,0,0,0
350,4/30/2009,0,0,0
351,5/1/2009,0,0,0
352,5/2/2009,0,0,0
353,5/3/2009,0,0,0
354,5/4/2009,0,0,0
355,5/5/2009,0,0,0
356,5/6/2009,0,0,0
357,5/7/2009,0,0,0
358,5/8/2009,0,0,0
359,5/9/2009,0,0,0
360,5/10/2009,0,0,0
361,5/11/2009,0,0,0
362,5/12/2009,1,0.01,0.2
