#,date,daily_events,in,mm
1,4/28/2011,1,0.01,0.2
2,4/29/2011,0,0,0
3,4/30/2011,0,0,0
4,5/1/2011,0,0,0
5,5/2/2011,0,0,0
6,5/3/2011,0,0,0
7,5/4/2011,0,0,0
8,5/5/2011,0,0,0
9,5/6/2011,0,0,0
10,5/7/2011,0,0,0
11,5/8/2011,0,0,0
12,5/9/2011,0,0,0
13,5/10/2011,0,0,0
14,5/11/2011,0,0,0
15,5/12/2011,0,0,0
16,5/13/2011,0,0,0
17,5/14/2011,7,0.07,1.4
18,5/15/2011,36,0.36,7.2
19,5/16/2011,36,0.36,7.2
20,5/17/2011,62,0.62,12.4
21,5/18/2011,3,0.03,0.6
22,5/19/2011,0,0,0
23,5/20/2011,0,0,0
24,5/21/2011,0,0,0
25,5/22/2011,0,0,0
26,5/23/2011,0,0,0
27,5/24/2011,0,0,0
28,5/25/2011,37,0.37,7.4
29,5/26/2011,0,0,0
30,5/27/2011,0,0,0
31,5/28/2011,16,0.16,3.2
32,5/29/2011,0,0,0
33,5/30/2011,0,0,0
34,5/31/2011,20,0.2,4
35,6/1/2011,24,0.24,4.8
36,6/2/2011,4,0.04,0.8
37,6/3/2011,2,0.02,0.4
38,6/4/2011,70,0.7,14
39,6/5/2011,16,0.16,3.2
40,6/6/2011,0,0,0
41,6/7/2011,0,0,0
42,6/8/2011,0,0,0
43,6/9/2011,0,0,0
44,6/10/2011,0,0,0
45,6/11/2011,0,0,0
46,6/12/2011,0,0,0
47,6/13/2011,0,0,0
48,6/14/2011,0,0,0
49,6/15/2011,0,0,0
50,6/16/2011,0,0,0
51,6/17/2011,0,0,0
52,6/18/2011,0,0,0
53,6/19/2011,0,0,0
54,6/20/2011,0,0,0
55,6/21/2011,0,0,0
56,6/22/2011,0,0,0
57,6/23/2011,0,0,0
58,6/24/2011,0,0,0
59,6/25/2011,0,0,0
60,6/26/2011,0,0,0
61,6/27/2011,0,0,0
62,6/28/2011,76,0.76,15.2
63,6/29/2011,0,0,0
64,6/30/2011,0,0,0
