#,date,daily_events,in,mm
1,4/29/2011,1,0.01,0.2
2,4/30/2011,0,0,0
3,5/1/2011,0,0,0
4,5/2/2011,0,0,0
5,5/3/2011,0,0,0
6,5/4/2011,0,0,0
7,5/5/2011,0,0,0
8,5/6/2011,0,0,0
9,5/7/2011,0,0,0
10,5/8/2011,0,0,0
11,5/9/2011,0,0,0
12,5/10/2011,0,0,0
13,5/11/2011,0,0,0
14,5/12/2011,0,0,0
15,5/13/2011,0,0,0
16,5/14/2011,7,0.07,1.4
17,5/15/2011,19,0.19,3.8
18,5/16/2011,48,0.48,9.6
19,5/17/2011,54,0.54,10.8
20,5/18/2011,0,0,0
21,5/19/2011,0,0,0
22,5/20/2011,0,0,0
23,5/21/2011,0,0,0
24,5/22/2011,0,0,0
25,5/23/2011,0,0,0
26,5/24/2011,0,0,0
27,5/25/2011,46,0.46,9.2
28,5/26/2011,0,0,0
29,5/27/2011,2,0.02,0.4
30,5/28/2011,20,0.2,4
31,5/29/2011,0,0,0
32,5/30/2011,0,0,0
33,5/31/2011,21,0.21,4.2
34,6/1/2011,38,0.38,7.6
35,6/2/2011,3,0.03,0.6
36,6/3/2011,1,0.01,0.2
37,6/4/2011,45,0.45,9
38,6/5/2011,16,0.16,3.2
39,6/6/2011,0,0,0
40,6/7/2011,0,0,0
41,6/8/2011,0,0,0
42,6/9/2011,0,0,0
43,6/10/2011,0,0,0
44,6/11/2011,0,0,0
45,6/12/2011,0,0,0
46,6/13/2011,0,0,0
47,6/14/2011,0,0,0
48,6/15/2011,0,0,0
49,6/16/2011,0,0,0
50,6/17/2011,0,0,0
51,6/18/2011,0,0,0
52,6/19/2011,0,0,0
53,6/20/2011,0,0,0
54,6/21/2011,0,0,0
55,6/22/2011,0,0,0
56,6/23/2011,0,0,0
57,6/24/2011,0,0,0
58,6/25/2011,0,0,0
59,6/26/2011,0,0,0
60,6/27/2011,0,0,0
61,6/28/2011,83,0.83,16.6
62,6/29/2011,1,0.01,0.2
63,6/30/2011,0,0,0
64,7/1/2011,0,0,0
65,7/2/2011,0,0,0
66,7/3/2011,0,0,0
67,7/4/2011,0,0,0
68,7/5/2011,0,0,0
69,7/6/2011,0,0,0
70,7/7/2011,0,0,0
71,7/8/2011,0,0,0
72,7/9/2011,0,0,0
73,7/10/2011,0,0,0
74,7/11/2011,0,0,0
75,7/12/2011,0,0,0
76,7/13/2011,0,0,0
77,7/14/2011,0,0,0
78,7/15/2011,0,0,0
79,7/16/2011,0,0,0
80,7/17/2011,0,0,0
81,7/18/2011,0,0,0
82,7/19/2011,0,0,0
83,7/20/2011,0,0,0
84,7/21/2011,0,0,0
85,7/22/2011,0,0,0
86,7/23/2011,0,0,0
87,7/24/2011,0,0,0
88,7/25/2011,0,0,0
89,7/26/2011,0,0,0
90,7/27/2011,0,0,0
91,7/28/2011,0,0,0
92,7/29/2011,0,0,0
93,7/30/2011,1,0.01,0.2
94,7/31/2011,1,0.01,0.2
95,8/1/2011,1,0.01,0.2
96,8/2/2011,1,0.01,0.2
97,8/3/2011,0,0,0
98,8/4/2011,0,0,0
99,8/5/2011,0,0,0
100,8/6/2011,0,0,0
101,8/7/2011,1,0.01,0.2
102,8/8/2011,0,0,0
103,8/9/2011,0,0,0
104,8/10/2011,0,0,0
105,8/11/2011,0,0,0
106,8/12/2011,0,0,0
107,8/13/2011,0,0,0
108,8/14/2011,0,0,0
109,8/15/2011,0,0,0
110,8/16/2011,0,0,0
111,8/17/2011,0,0,0
112,8/18/2011,0,0,0
113,8/19/2011,0,0,0
114,8/20/2011,0,0,0
115,8/21/2011,0,0,0
116,8/22/2011,1,0.01,0.2
117,8/23/2011,0,0,0
118,8/24/2011,0,0,0
119,8/25/2011,1,0.01,0.2
120,8/26/2011,0,0,0
121,8/27/2011,0,0,0
122,8/28/2011,0,0,0
123,8/29/2011,0,0,0
124,8/30/2011,0,0,0
125,8/31/2011,0,0,0
126,9/1/2011,0,0,0
127,9/2/2011,0,0,0
128,9/3/2011,0,0,0
129,9/4/2011,0,0,0
130,9/5/2011,0,0,0
131,9/6/2011,0,0,0
132,9/7/2011,0,0,0
133,9/8/2011,0,0,0
134,9/9/2011,0,0,0
135,9/10/2011,0,0,0
