"","id","date","time","events"
"582","mitsui","11/10/2004","32:51.5",123221
"583","mitsui","11/10/2004","39:02.5",123222
"584","mitsui","11/10/2004","54:33.5",123223
"585","mitsui","11/10/2004","59:39.5",123224
"586","mitsui","11/10/2004","22:08:59",123225
"587","mitsui","11/10/2004","23:27:38",123226
"588","mitsui","11/10/2004","28:47.5",123227
"589","mitsui","11/10/2004","23:57:53",123228
"590","mitsui","11/11/2004","0:06:40",123229
"591","mitsui","11/11/2004","0:12:13",123230
"592","mitsui","11/11/2004","17:03.5",123231
"593","mitsui","11/11/2004","0:42:08",123232
"594","mitsui","11/11/2004","0:50:59",123233
"595","mitsui","11/11/2004","0:52:56",123234
"596","mitsui","11/11/2004","54:45.5",123235
"597","mitsui","11/11/2004","1:02:39",123236
"598","mitsui","11/11/2004","04:37.5",123237
"599","mitsui","11/11/2004","06:30.5",123238
"600","mitsui","11/11/2004","1:08:42",123239
"601","mitsui","11/11/2004","10:30.5",123240
"602","mitsui","11/11/2004","13:02.5",123241
"603","mitsui","11/11/2004","18:07.5",123242
"604","mitsui","11/11/2004","30:41.5",123243
"605","mitsui","11/11/2004","1:39:41",123244
"606","mitsui","11/11/2004","1:42:22",123245
"607","mitsui","11/11/2004","1:43:56",123246
"608","mitsui","11/11/2004","1:46:34",123247
"609","mitsui","11/11/2004","1:47:42",123248
"610","mitsui","11/11/2004","1:50:50",123249
"611","mitsui","11/11/2004","5:50:04",123250
"612","mitsui","11/11/2004","44:08.5",123251
"613","mitsui","11/11/2004","7:47:21",123252
"614","mitsui","11/11/2004","7:54:42",123253
"615","mitsui","11/11/2004","56:15.5",123254
"616","mitsui","11/11/2004","7:59:39",123255
"617","mitsui","11/11/2004","09:47.5",123256
"618","mitsui","11/11/2004","33:25.5",123257
"619","mitsui","11/11/2004","35:35.5",123258
"620","mitsui","11/11/2004","8:36:34",123259
"621","mitsui","11/11/2004","8:37:06",123260
"622","mitsui","11/11/2004","8:37:48",123261
"623","mitsui","11/11/2004","8:38:12",123262
"624","mitsui","11/11/2004","38:44.5",123263
"625","mitsui","11/11/2004","8:39:12",123264
"626","mitsui","11/11/2004","8:40:03",123265
"627","mitsui","11/11/2004","41:00.5",123266
"628","mitsui","11/11/2004","8:42:42",123267
"629","mitsui","11/11/2004","8:43:52",123268
"630","mitsui","11/11/2004","45:29.5",123269
"631","mitsui","11/11/2004","46:50.5",123270
"632","mitsui","11/11/2004","48:00.5",123271
"633","mitsui","11/11/2004","8:49:47",123272
"634","mitsui","11/11/2004","51:49.5",123273
"635","mitsui","11/11/2004","53:42.5",123274
"636","mitsui","11/11/2004","55:59.5",123275
"637","mitsui","11/11/2004","8:57:58",123276
"638","mitsui","11/11/2004","00:23.5",123277
"639","mitsui","11/11/2004","03:17.5",123278
"640","mitsui","11/11/2004","9:05:31",123279
"641","mitsui","11/11/2004","9:10:15",123280
"642","mitsui","11/11/2004","16:54.5",123281
"643","mitsui","11/11/2004","9:20:25",123282
"644","mitsui","11/11/2004","21:46.5",123283
"645","mitsui","11/11/2004","22:49.5",123284
"646","mitsui","11/11/2004","9:24:37",123285
"647","mitsui","11/11/2004","9:27:58",123286
"648","mitsui","11/11/2004","29:59.5",123287
"649","mitsui","11/11/2004","31:54.5",123288
"650","mitsui","11/11/2004","9:36:18",123289
"651","mitsui","11/11/2004","9:38:43",123290
"652","mitsui","11/11/2004","41:26.5",123291
"653","mitsui","11/11/2004","9:43:26",123292
"654","mitsui","11/11/2004","45:29.5",123293
"655","mitsui","11/11/2004","47:36.5",123294
"656","mitsui","11/11/2004","9:56:32",123295
"657","mitsui","11/11/2004","10:04:41",123296
"658","mitsui","11/11/2004","10:19:41",123297
"659","mitsui","11/11/2004","10:31:25",123298
"660","mitsui","11/11/2004","10:38:26",123299
"661","mitsui","11/11/2004","10:39:49",123300
"662","mitsui","11/11/2004","40:55.5",123301
"663","mitsui","11/11/2004","42:38.5",123302
"664","mitsui","11/11/2004","45:28.5",123303
"665","mitsui","11/11/2004","10:46:32",123304
"666","mitsui","11/11/2004","10:49:38",123305
"667","mitsui","11/11/2004","11:10:14",123306
"668","mitsui","11/11/2004","11:26:38",123307
"669","mitsui","11/11/2004","11:27:38",123308
"670","mitsui","11/11/2004","11:29:18",123309
"671","mitsui","11/11/2004","11:32:57",123310
"672","mitsui","11/11/2004","41:41.5",123311
"673","mitsui","11/11/2004","42:58.5",123312
"674","mitsui","11/11/2004","11:45:20",123313
"675","mitsui","11/11/2004","45:59.5",123314
"676","mitsui","11/11/2004","11:46:36",123315
"677","mitsui","11/11/2004","49:39.5",123316
"678","mitsui","11/11/2004","01:22.5",123317
"679","mitsui","11/11/2004","12:07:27",123318
"680","mitsui","11/11/2004","12:42:58",123319
"681","mitsui","11/11/2004","40:03.5",123320
"682","mitsui","11/11/2004","52:03.5",123321
"683","mitsui","11/11/2004","13:53:53",123322
"684","mitsui","11/11/2004","13:54:57",123323
"685","mitsui","11/11/2004","56:05.5",123324
"686","mitsui","11/11/2004","14:00:35",123325
"687","mitsui","11/11/2004","14:27:02",123326
"688","mitsui","11/25/2004","41:04.5",123327
"689","mitsui","11/26/2004","27:44.5",123328
"690","mitsui","11/27/2004","1:45:42",123329
"691","mitsui","11/27/2004","1:59:06",123330
"692","mitsui","11/27/2004","2:08:58",123331
"693","mitsui","11/27/2004","17:30.5",123332
"694","mitsui","11/27/2004","2:30:04",123333
"695","mitsui","11/27/2004","2:35:15",123334
"696","mitsui","11/27/2004","2:40:50",123335
"697","mitsui","11/27/2004","50:00.5",123336
"698","mitsui","11/27/2004","3:15:11",123337
"699","mitsui","11/27/2004","3:54:14",123338
"700","mitsui","11/27/2004","01:49.5",123339
"701","mitsui","11/27/2004","4:12:46",123340
"702","mitsui","11/27/2004","4:21:49",123341
"703","mitsui","11/27/2004","4:26:51",123342
"704","mitsui","11/27/2004","30:23.5",123343
"705","mitsui","11/27/2004","35:16.5",123344
"706","mitsui","11/27/2004","4:39:20",123345
"707","mitsui","11/27/2004","43:31.5",123346
"708","mitsui","11/27/2004","48:14.5",123347
"709","mitsui","11/27/2004","53:17.5",123348
"710","mitsui","11/27/2004","59:20.5",123349
"711","mitsui","11/27/2004","02:15.5",123350
"712","mitsui","11/27/2004","07:13.5",123351
"713","mitsui","11/27/2004","10:36.5",123352
"714","mitsui","11/27/2004","5:12:59",123353
"715","mitsui","11/27/2004","5:15:40",123354
"716","mitsui","11/27/2004","17:42.5",123355
"717","mitsui","11/27/2004","19:25.5",123356
"718","mitsui","11/27/2004","21:06.5",123357
"719","mitsui","11/27/2004","22:26.5",123358
"720","mitsui","11/27/2004","5:25:00",123359
"721","mitsui","11/27/2004","5:26:15",123360
"722","mitsui","11/27/2004","27:57.5",123361
"723","mitsui","11/27/2004","30:32.5",123362
"724","mitsui","11/27/2004","5:32:06",123363
"725","mitsui","11/27/2004","33:37.5",123364
"726","mitsui","11/27/2004","35:52.5",123365
"727","mitsui","11/27/2004","37:21.5",123366
"728","mitsui","11/27/2004","39:40.5",123367
"729","mitsui","11/27/2004","41:36.5",123368
"730","mitsui","11/27/2004","5:43:25",123369
"731","mitsui","11/27/2004","5:45:31",123370
"732","mitsui","11/27/2004","47:34.5",123371
"733","mitsui","11/27/2004","49:13.5",123372
"734","mitsui","11/27/2004","51:21.5",123373
"735","mitsui","11/27/2004","5:53:56",123374
"736","mitsui","11/27/2004","5:56:36",123375
"737","mitsui","11/27/2004","6:01:04",123376
"738","mitsui","11/27/2004","6:06:54",123377
"739","mitsui","11/27/2004","6:11:14",123378
"740","mitsui","11/27/2004","6:13:17",123379
"741","mitsui","11/27/2004","15:03.5",123380
"742","mitsui","11/27/2004","6:16:14",123381
"743","mitsui","11/27/2004","16:50.5",123382
"744","mitsui","11/27/2004","19:32.5",123383
"745","mitsui","11/27/2004","6:25:34",123384
"746","mitsui","11/27/2004","6:35:21",123385
"747","mitsui","11/27/2004","6:43:53",123386
"748","mitsui","11/27/2004","6:55:02",123387
"749","mitsui","11/27/2004","7:12:09",123388
"750","mitsui","11/27/2004","7:41:09",123389
"751","mitsui","11/27/2004","8:13:43",123390
"752","mitsui","11/27/2004","8:18:57",123391
"753","mitsui","11/27/2004","8:34:17",123392
"754","mitsui","11/27/2004","8:41:02",123393
"755","mitsui","11/27/2004","19:51:50",123394
"756","mitsui","12/6/2004","17:37:59",123395
"757","mitsui","12/6/2004","10:11.5",123396
"758","mitsui","12/6/2004","18:30:38",123397
"759","mitsui","12/6/2004","52:07.5",123398
"760","mitsui","12/6/2004","19:15:34",123399
"761","mitsui","12/6/2004","31:01.5",123400
"762","mitsui","12/6/2004","58:39.5",123401
"763","mitsui","12/6/2004","20:13:04",123402
"764","mitsui","12/6/2004","24:38.5",123403
"765","mitsui","12/6/2004","20:40:07",123404
"766","mitsui","12/6/2004","47:14.5",123405
"767","mitsui","12/6/2004","52:08.5",123406
"768","mitsui","12/6/2004","59:39.5",123407
"769","mitsui","12/6/2004","21:10:02",123408
"770","mitsui","12/6/2004","26:44.5",123409
"771","mitsui","12/6/2004","34:16.5",123410
"772","mitsui","12/6/2004","37:51.5",123411
"773","mitsui","12/6/2004","40:55.5",123412
"774","mitsui","12/6/2004","21:50:40",123413
"775","mitsui","12/6/2004","22:14:43",123414
"776","mitsui","12/6/2004","27:04.5",123415
"777","mitsui","12/6/2004","22:29:38",123416
"778","mitsui","12/6/2004","22:35:06",123417
"779","mitsui","12/6/2004","39:51.5",123418
"780","mitsui","12/6/2004","22:46:09",123419
"781","mitsui","12/6/2004","22:50:34",123420
"782","mitsui","12/6/2004","55:03.5",123421
"783","mitsui","12/6/2004","01:18.5",123422
"784","mitsui","12/6/2004","23:02:53",123423
"785","mitsui","12/6/2004","23:04:00",123424
"786","mitsui","12/6/2004","23:05:00",123425
"787","mitsui","12/6/2004","23:06:37",123426
"788","mitsui","12/6/2004","08:17.5",123427
"789","mitsui","12/6/2004","23:09:29",123428
"790","mitsui","12/6/2004","23:10:40",123429
"791","mitsui","12/6/2004","11:48.5",123430
"792","mitsui","12/6/2004","14:19.5",123431
"793","mitsui","12/6/2004","23:23:54",123432
"794","mitsui","12/6/2004","23:33:24",123433
"795","mitsui","12/6/2004","23:36:30",123434
"796","mitsui","12/6/2004","23:39:48",123435
"797","mitsui","12/6/2004","42:43.5",123436
"798","mitsui","12/6/2004","23:47:39",123437
"799","mitsui","12/6/2004","23:51:35",123438
"800","mitsui","12/6/2004","23:55:45",123439
"801","mitsui","12/6/2004","57:42.5",123440
"802","mitsui","12/6/2004","23:59:23",123441
"803","mitsui","12/7/2004","0:00:33",123442
"804","mitsui","12/7/2004","01:38.5",123443
"805","mitsui","12/7/2004","02:46.5",123444
"806","mitsui","12/7/2004","0:04:03",123445
"807","mitsui","12/7/2004","0:05:44",123446
"808","mitsui","12/7/2004","0:08:15",123447
"809","mitsui","12/7/2004","0:09:33",123448
"810","mitsui","12/7/2004","11:42.5",123449
"811","mitsui","12/7/2004","13:39.5",123450
"812","mitsui","12/7/2004","16:54.5",123451
"813","mitsui","12/7/2004","20:36.5",123452
"814","mitsui","12/7/2004","0:22:11",123453
"815","mitsui","12/7/2004","24:27.5",123454
"816","mitsui","12/7/2004","0:28:15",123455
"817","mitsui","12/7/2004","31:03.5",123456
"818","mitsui","12/7/2004","32:00.5",123457
"819","mitsui","12/7/2004","0:34:09",123458
"820","mitsui","12/7/2004","36:30.5",123459
"821","mitsui","12/7/2004","38:53.5",123460
"822","mitsui","12/7/2004","0:40:10",123461
"823","mitsui","12/7/2004","41:11.5",123462
"824","mitsui","12/7/2004","0:42:29",123463
"825","mitsui","12/7/2004","0:43:20",123464
"826","mitsui","12/7/2004","0:44:34",123465
"827","mitsui","12/7/2004","0:47:10",123466
"828","mitsui","12/7/2004","51:59.5",123467
"829","mitsui","12/7/2004","53:48.5",123468
"830","mitsui","12/7/2004","0:55:24",123469
"831","mitsui","12/7/2004","0:56:42",123470
"832","mitsui","12/7/2004","0:59:12",123471
"833","mitsui","12/7/2004","01:02.5",123472
"834","mitsui","12/7/2004","1:03:58",123473
"835","mitsui","12/7/2004","06:02.5",123474
"836","mitsui","12/7/2004","07:57.5",123475
"837","mitsui","12/7/2004","09:41.5",123476
"838","mitsui","12/7/2004","1:11:14",123477
"839","mitsui","12/7/2004","12:49.5",123478
"840","mitsui","12/7/2004","17:35.5",123479
"841","mitsui","12/7/2004","20:43.5",123480
"842","mitsui","12/7/2004","1:24:29",123481
"843","mitsui","12/7/2004","26:55.5",123482
"844","mitsui","12/7/2004","1:31:19",123483
"845","mitsui","12/7/2004","1:32:42",123484
"846","mitsui","12/7/2004","33:58.5",123485
"847","mitsui","12/7/2004","1:35:56",123486
"848","mitsui","12/7/2004","38:09.5",123487
"849","mitsui","12/7/2004","39:48.5",123488
"850","mitsui","12/7/2004","41:11.5",123489
"851","mitsui","12/7/2004","1:42:32",123490
"852","mitsui","12/7/2004","43:12.5",123491
"853","mitsui","12/7/2004","43:40.5",123492
"854","mitsui","12/7/2004","1:44:18",123493
"855","mitsui","12/7/2004","44:54.5",123494
"856","mitsui","12/7/2004","45:40.5",123495
"857","mitsui","12/7/2004","1:46:13",123496
"858","mitsui","12/7/2004","46:45.5",123497
"859","mitsui","12/7/2004","47:14.5",123498
"860","mitsui","12/7/2004","48:35.5",123499
"861","mitsui","12/7/2004","49:58.5",123500
"862","mitsui","12/7/2004","1:51:38",123501
"863","mitsui","12/7/2004","1:53:10",123502
"864","mitsui","12/7/2004","54:38.5",123503
"865","mitsui","12/7/2004","1:55:20",123504
"866","mitsui","12/7/2004","1:56:35",123505
"867","mitsui","12/7/2004","1:59:28",123506
"868","mitsui","12/7/2004","02:42.5",123507
"869","mitsui","12/7/2004","07:04.5",123508
"870","mitsui","12/7/2004","2:11:32",123509
"871","mitsui","12/7/2004","31:29.5",123510
"872","mitsui","12/7/2004","32:58.5",123510
