id	date	time	events
kunde	5/7/2010	9:28:03	94758
kunde	5/9/2010	27:12.5	94759
kunde	5/9/2010	12:27:34	94760
kunde	5/9/2010	27:54.5	94761
kunde	5/9/2010	28:09.5	94762
kunde	5/9/2010	12:28:35	94763
kunde	5/9/2010	29:01.5	94764
kunde	5/9/2010	29:26.5	94765
kunde	5/9/2010	12:29:54	94766
kunde	5/9/2010	12:30:28	94767
kunde	5/9/2010	12:30:58	94768
kunde	5/9/2010	32:18.5	94769
kunde	5/9/2010	12:32:58	94770
kunde	5/9/2010	33:26.5	94771
kunde	5/9/2010	12:33:50	94772
kunde	5/9/2010	34:16.5	94773
kunde	5/9/2010	34:41.5	94774
kunde	5/9/2010	12:35:09	94775
kunde	5/9/2010	36:19.5	94776
kunde	5/9/2010	37:29.5	94777
kunde	5/9/2010	12:42:30	94778
kunde	5/9/2010	58:48.5	94779
kunde	5/9/2010	10:28.5	94780
kunde	5/9/2010	18:02.5	94781
kunde	5/9/2010	14:32:40	94782
kunde	5/9/2010	39:12.5	94783
kunde	5/9/2010	14:41:31	94784
kunde	5/9/2010	45:01.5	94785
kunde	5/9/2010	14:47:41	94786
kunde	5/9/2010	53:47.5	94787
kunde	5/10/2010	40:35.5	94788
kunde	5/10/2010	10:43:42	94789
kunde	5/10/2010	50:55.5	94790
kunde	5/10/2010	00:19.5	94791
kunde	5/10/2010	11:03:37	94792
kunde	5/10/2010	08:47.5	94793
kunde	5/10/2010	12:20.5	94794
kunde	5/10/2010	14:46.5	94795
kunde	5/10/2010	18:35.5	94796
kunde	5/10/2010	25:52.5	94797
kunde	5/10/2010	21:43.5	94798
kunde	5/10/2010	12:24:01	94799
kunde	5/10/2010	12:25:27	94800
kunde	5/10/2010	12:26:54	94801
kunde	5/10/2010	27:44.5	94802
kunde	5/10/2010	12:28:55	94803
kunde	5/10/2010	12:35:10	94804
kunde	5/10/2010	39:55.5	94805
kunde	5/10/2010	12:43:54	94806
kunde	5/10/2010	47:19.5	94807
kunde	5/10/2010	51:22.5	94808
kunde	5/10/2010	12:58:44	94809
