#,date,daily_events,in,mm
1,5/1/2006,1,0.01,0.2
2,5/2/2006,0,0,0
3,5/3/2006,0,0,0
4,5/4/2006,0,0,0
5,5/5/2006,1,0.01,0.2
6,5/6/2006,0,0,0
7,5/7/2006,0,0,0
8,5/8/2006,0,0,0
9,5/9/2006,0,0,0
10,5/10/2006,0,0,0
11,5/11/2006,0,0,0
12,5/12/2006,0,0,0
13,5/13/2006,0,0,0
14,5/14/2006,0,0,0
15,5/15/2006,0,0,0
16,5/16/2006,0,0,0
17,5/17/2006,0,0,0
18,5/18/2006,0,0,0
19,5/19/2006,29,0.29,5.8
20,5/20/2006,0,0,0
21,5/21/2006,32,0.32,6.4
22,5/22/2006,1,0.01,0.2
23,5/23/2006,2,0.02,0.4
24,5/24/2006,12,0.12,2.4
25,5/25/2006,0,0,0
26,5/26/2006,0,0,0
27,5/27/2006,0,0,0
28,5/28/2006,0,0,0
29,5/29/2006,0,0,0
30,5/30/2006,0,0,0
31,5/31/2006,0,0,0
32,6/1/2006,0,0,0
33,6/2/2006,0,0,0
34,6/3/2006,0,0,0
35,6/4/2006,0,0,0
36,6/5/2006,0,0,0
37,6/6/2006,0,0,0
38,6/7/2006,0,0,0
39,6/8/2006,0,0,0
40,6/9/2006,0,0,0
41,6/10/2006,0,0,0
42,6/11/2006,0,0,0
43,6/12/2006,1,0.01,0.2
44,6/13/2006,0,0,0
45,6/14/2006,0,0,0
46,6/15/2006,0,0,0
47,6/16/2006,0,0,0
48,6/17/2006,0,0,0
49,6/18/2006,0,0,0
50,6/19/2006,0,0,0
51,6/20/2006,0,0,0
52,6/21/2006,0,0,0
53,6/22/2006,0,0,0
54,6/23/2006,0,0,0
55,6/24/2006,0,0,0
56,6/25/2006,0,0,0
57,6/26/2006,0,0,0
58,6/27/2006,0,0,0
59,6/28/2006,0,0,0
60,6/29/2006,0,0,0
61,6/30/2006,0,0,0
62,7/1/2006,0,0,0
63,7/2/2006,0,0,0
64,7/3/2006,0,0,0
65,7/4/2006,0,0,0
66,7/5/2006,0,0,0
67,7/6/2006,0,0,0
68,7/7/2006,0,0,0
69,7/8/2006,0,0,0
70,7/9/2006,0,0,0
71,7/10/2006,0,0,0
72,7/11/2006,0,0,0
