#,date,daily_events,in,mm
280,2/5/2007,0,0,0
281,2/6/2007,0,0,0
282,2/7/2007,79,0.79,15.8
283,2/8/2007,145,1.45,29
284,2/9/2007,113,1.13,22.6
285,2/10/2007,148,1.48,29.6
286,2/11/2007,4,0.04,0.8
287,2/12/2007,73,0.73,14.6
288,2/13/2007,1,0.01,0.2
289,2/14/2007,0,0,0
290,2/15/2007,0,0,0
291,2/16/2007,0,0,0
292,2/17/2007,0,0,0
293,2/18/2007,0,0,0
294,2/19/2007,0,0,0
295,2/20/2007,0,0,0
296,2/21/2007,13,0.13,2.6
297,2/22/2007,107,1.07,21.4
298,2/23/2007,1,0.01,0.2
299,2/24/2007,91,0.91,18.2
300,2/25/2007,31,0.31,6.2
301,2/26/2007,88,0.88,17.6
302,2/27/2007,71,0.71,14.2
303,2/28/2007,1,0.01,0.2
304,3/1/2007,0,0,0
305,3/2/2007,0,0,0
306,3/3/2007,0,0,0
307,3/4/2007,0,0,0
308,3/5/2007,0,0,0
309,3/6/2007,0,0,0
310,3/7/2007,1,0.01,0.2
311,3/8/2007,0,0,0
312,3/9/2007,0,0,0
313,3/10/2007,0,0,0
314,3/11/2007,0,0,0
315,3/12/2007,0,0,0
316,3/13/2007,0,0,0
317,3/14/2007,0,0,0
318,3/15/2007,0,0,0
319,3/16/2007,0,0,0
320,3/17/2007,0,0,0
321,3/18/2007,0,0,0
322,3/19/2007,0,0,0
323,3/20/2007,2,0.02,0.4
324,3/21/2007,0,0,0
325,3/22/2007,0,0,0
326,3/23/2007,0,0,0
327,3/24/2007,0,0,0
328,3/25/2007,0,0,0
329,3/26/2007,53,0.53,10.6
330,3/27/2007,0,0,0
331,3/28/2007,0,0,0
332,3/29/2007,0,0,0
333,3/30/2007,0,0,0
334,3/31/2007,0,0,0
335,4/1/2007,0,0,0
336,4/2/2007,0,0,0
337,4/3/2007,0,0,0
338,4/4/2007,0,0,0
339,4/5/2007,0,0,0
340,4/6/2007,0,0,0
341,4/7/2007,4,0.04,0.8
342,4/8/2007,0,0,0
343,4/9/2007,0,0,0
344,4/10/2007,0,0,0
345,4/11/2007,28,0.28,5.6
346,4/12/2007,0,0,0
347,4/13/2007,0,0,0
348,4/14/2007,34,0.34,6.8
349,4/15/2007,0,0,0
350,4/16/2007,0,0,0
351,4/17/2007,0,0,0
352,4/18/2007,0,0,0
353,4/19/2007,46,0.46,9.2
354,4/20/2007,22,0.22,4.4
355,4/21/2007,114,1.14,22.8
356,4/22/2007,38,0.38,7.6
357,4/23/2007,0,0,0
358,4/24/2007,0,0,0
359,4/25/2007,0,0,0
360,4/26/2007,0,0,0
361,4/27/2007,0,0,0
362,4/28/2007,0,0,0
363,4/29/2007,0,0,0
364,4/30/2007,0,0,0
365,5/1/2007,3,0.03,0.6
366,5/2/2007,20,0.2,4
367,5/3/2007,11,0.11,2.2
368,5/4/2007,13,0.13,2.6
