#,date,daily_events,in,mm
1,4/27/2006,1,0.01,0.2
2,4/28/2006,0,0,0
3,4/29/2006,0,0,0
4,4/30/2006,0,0,0
5,5/1/2006,0,0,0
6,5/2/2006,2,0.02,0.4
7,5/3/2006,0,0,0
8,5/4/2006,0,0,0
9,5/5/2006,1,0.01,0.2
10,5/6/2006,1,0.01,0.2
11,5/7/2006,0,0,0
12,5/8/2006,0,0,0
13,5/9/2006,0,0,0
14,5/10/2006,0,0,0
15,5/11/2006,0,0,0
16,5/12/2006,0,0,0
17,5/13/2006,0,0,0
18,5/14/2006,0,0,0
19,5/15/2006,0,0,0
20,5/16/2006,0,0,0
21,5/17/2006,0,0,0
22,5/18/2006,0,0,0
23,5/19/2006,21,0.21,4.2
24,5/20/2006,0,0,0
25,5/21/2006,14,0.14,2.8
26,5/22/2006,1,0.01,0.2
27,5/23/2006,1,0.01,0.2
28,5/24/2006,4,0.04,0.8
29,5/25/2006,0,0,0
30,5/26/2006,0,0,0
31,5/27/2006,0,0,0
32,5/28/2006,0,0,0
33,5/29/2006,0,0,0
34,5/30/2006,0,0,0
35,5/31/2006,0,0,0
36,6/1/2006,0,0,0
37,6/2/2006,0,0,0
38,6/3/2006,0,0,0
39,6/4/2006,0,0,0
40,6/5/2006,0,0,0
41,6/6/2006,0,0,0
42,6/7/2006,0,0,0
43,6/8/2006,0,0,0
44,6/9/2006,0,0,0
45,6/10/2006,0,0,0
46,6/11/2006,0,0,0
47,6/12/2006,1,0.01,0.2
48,6/13/2006,0,0,0
49,6/14/2006,0,0,0
50,6/15/2006,0,0,0
51,6/16/2006,0,0,0
52,6/17/2006,0,0,0
53,6/18/2006,0,0,0
54,6/19/2006,0,0,0
55,6/20/2006,0,0,0
56,6/21/2006,0,0,0
57,6/22/2006,0,0,0
58,6/23/2006,0,0,0
59,6/24/2006,0,0,0
60,6/25/2006,0,0,0
61,6/26/2006,0,0,0
62,6/27/2006,0,0,0
63,6/28/2006,2,0.02,0.4
64,6/29/2006,0,0,0
65,6/30/2006,0,0,0
66,7/1/2006,0,0,0
67,7/2/2006,0,0,0
68,7/3/2006,0,0,0
69,7/4/2006,0,0,0
70,7/5/2006,0,0,0
71,7/6/2006,0,0,0
72,7/7/2006,0,0,0
73,7/8/2006,0,0,0
74,7/9/2006,0,0,0
75,7/10/2006,0,0,0
76,7/11/2006,0,0,0
77,7/12/2006,0,0,0
78,7/13/2006,0,0,0
79,7/14/2006,0,0,0
80,7/15/2006,0,0,0
81,7/16/2006,0,0,0
82,7/17/2006,0,0,0
83,7/18/2006,0,0,0
84,7/19/2006,0,0,0
85,7/20/2006,0,0,0
86,7/21/2006,0,0,0
87,7/22/2006,0,0,0
88,7/23/2006,0,0,0
89,7/24/2006,0,0,0
90,7/25/2006,0,0,0
91,7/26/2006,0,0,0
92,7/27/2006,0,0,0
93,7/28/2006,0,0,0
94,7/29/2006,3,0.03,0.6
95,7/30/2006,0,0,0
96,7/31/2006,0,0,0
97,8/1/2006,0,0,0
98,8/2/2006,0,0,0
99,8/3/2006,0,0,0
100,8/4/2006,0,0,0
101,8/5/2006,0,0,0
102,8/6/2006,0,0,0
103,8/7/2006,0,0,0
104,8/8/2006,0,0,0
105,8/9/2006,0,0,0
106,8/10/2006,0,0,0
107,8/11/2006,0,0,0
108,8/12/2006,0,0,0
109,8/13/2006,0,0,0
110,8/14/2006,0,0,0
111,8/15/2006,1,0.01,0.2
112,8/16/2006,0,0,0
113,8/17/2006,0,0,0
114,8/18/2006,0,0,0
115,8/19/2006,0,0,0
116,8/20/2006,0,0,0
117,8/21/2006,0,0,0
118,8/22/2006,0,0,0
119,8/23/2006,0,0,0
120,8/24/2006,0,0,0
121,8/25/2006,0,0,0
122,8/26/2006,0,0,0
123,8/27/2006,0,0,0
124,8/28/2006,0,0,0
125,8/29/2006,0,0,0
126,8/30/2006,0,0,0
127,8/31/2006,0,0,0
128,9/1/2006,0,0,0
129,9/2/2006,0,0,0
130,9/3/2006,0,0,0
131,9/4/2006,0,0,0
132,9/5/2006,0,0,0
133,9/6/2006,0,0,0
134,9/7/2006,0,0,0
135,9/8/2006,0,0,0
136,9/9/2006,0,0,0
137,9/10/2006,0,0,0
138,9/11/2006,0,0,0
139,9/12/2006,0,0,0
140,9/13/2006,0,0,0
141,9/14/2006,0,0,0
142,9/15/2006,0,0,0
143,9/16/2006,0,0,0
144,9/17/2006,0,0,0
145,9/18/2006,0,0,0
146,9/19/2006,0,0,0
147,9/20/2006,0,0,0
148,9/21/2006,0,0,0
149,9/22/2006,0,0,0
150,9/23/2006,0,0,0
151,9/24/2006,0,0,0
152,9/25/2006,0,0,0
153,9/26/2006,0,0,0
154,9/27/2006,0,0,0
155,9/28/2006,0,0,0
156,9/29/2006,0,0,0
157,9/30/2006,0,0,0
158,10/1/2006,0,0,0
159,10/2/2006,0,0,0
160,10/3/2006,0,0,0
161,10/4/2006,21,0.21,4.2
162,10/5/2006,36,0.36,7.2
163,10/6/2006,0,0,0
164,10/7/2006,0,0,0
165,10/8/2006,0,0,0
166,10/9/2006,0,0,0
167,10/10/2006,0,0,0
168,10/11/2006,0,0,0
169,10/12/2006,0,0,0
170,10/13/2006,0,0,0
171,10/14/2006,0,0,0
172,10/15/2006,1,0.01,0.2
173,10/16/2006,4,0.04,0.8
174,10/17/2006,0,0,0
175,10/18/2006,0,0,0
176,10/19/2006,0,0,0
177,10/20/2006,0,0,0
178,10/21/2006,0,0,0
179,10/22/2006,0,0,0
180,10/23/2006,0,0,0
181,10/24/2006,0,0,0
182,10/25/2006,0,0,0
183,10/26/2006,0,0,0
184,10/27/2006,0,0,0
185,10/28/2006,0,0,0
186,10/29/2006,0,0,0
187,10/30/2006,0,0,0
188,10/31/2006,0,0,0
189,11/1/2006,1,0.01,0.2
190,11/2/2006,89,0.89,17.8
191,11/3/2006,1,0.01,0.2
192,11/4/2006,1,0.01,0.2
193,11/5/2006,0,0,0
194,11/6/2006,0,0,0
195,11/7/2006,0,0,0
196,11/8/2006,4,0.04,0.8
