#,date,daily_events,in,mm
1,5/19/2010,13,0.13,2.6
2,5/20/2010,1,0.01,0.2
3,5/21/2010,3,0.03,0.6
4,5/22/2010,8,0.08,1.6
5,5/23/2010,0,0,0
6,5/24/2010,0,0,0
7,5/25/2010,80,0.8,16
8,5/26/2010,1,0.01,0.2
9,5/27/2010,93,0.93,18.6
10,5/28/2010,0,0,0
11,5/29/2010,0,0,0
12,5/30/2010,0,0,0
13,5/31/2010,0,0,0
14,6/1/2010,0,0,0
15,6/2/2010,0,0,0
16,6/3/2010,0,0,0
17,6/4/2010,4,0.04,0.8
18,6/5/2010,0,0,0
19,6/6/2010,0,0,0
20,6/7/2010,0,0,0
21,6/8/2010,0,0,0
22,6/9/2010,1,0.01,0.2
23,6/10/2010,0,0,0
24,6/11/2010,0,0,0
25,6/12/2010,0,0,0
26,6/13/2010,0,0,0
27,6/14/2010,0,0,0
28,6/15/2010,0,0,0
29,6/16/2010,0,0,0
30,6/17/2010,0,0,0
31,6/18/2010,0,0,0
32,6/19/2010,0,0,0
33,6/20/2010,0,0,0
34,6/21/2010,0,0,0
35,6/22/2010,0,0,0
36,6/23/2010,0,0,0
37,6/24/2010,0,0,0
38,6/25/2010,0,0,0
39,6/26/2010,0,0,0
40,6/27/2010,0,0,0
41,6/28/2010,0,0,0
42,6/29/2010,0,0,0
43,6/30/2010,0,0,0
44,7/1/2010,0,0,0
45,7/2/2010,0,0,0
46,7/3/2010,0,0,0
47,7/4/2010,0,0,0
48,7/5/2010,0,0,0
49,7/6/2010,0,0,0
50,7/7/2010,0,0,0
51,7/8/2010,0,0,0
52,7/9/2010,0,0,0
53,7/10/2010,0,0,0
54,7/11/2010,0,0,0
55,7/12/2010,0,0,0
56,7/13/2010,0,0,0
57,7/14/2010,0,0,0
58,7/15/2010,0,0,0
59,7/16/2010,0,0,0
60,7/17/2010,0,0,0
61,7/18/2010,0,0,0
62,7/19/2010,0,0,0
63,7/20/2010,0,0,0
64,7/21/2010,0,0,0
65,7/22/2010,0,0,0
66,7/23/2010,0,0,0
67,7/24/2010,0,0,0
68,7/25/2010,0,0,0
69,7/26/2010,0,0,0
70,7/27/2010,1,0.01,0.2
71,7/28/2010,0,0,0
72,7/29/2010,0,0,0
73,7/30/2010,0,0,0
74,7/31/2010,0,0,0
75,8/1/2010,0,0,0
76,8/2/2010,0,0,0
77,8/3/2010,0,0,0
78,8/4/2010,0,0,0
79,8/5/2010,0,0,0
80,8/6/2010,0,0,0
81,8/7/2010,0,0,0
82,8/8/2010,0,0,0
83,8/9/2010,0,0,0
84,8/10/2010,0,0,0
85,8/11/2010,0,0,0
86,8/12/2010,0,0,0
87,8/13/2010,0,0,0
88,8/14/2010,0,0,0
89,8/15/2010,0,0,0
90,8/16/2010,0,0,0
91,8/17/2010,0,0,0
92,8/18/2010,0,0,0
93,8/19/2010,0,0,0
94,8/20/2010,0,0,0
95,8/21/2010,1,0.01,0.2
96,8/22/2010,0,0,0
97,8/23/2010,0,0,0
98,8/24/2010,0,0,0
99,8/25/2010,0,0,0
100,8/26/2010,0,0,0
101,8/27/2010,0,0,0
102,8/28/2010,0,0,0
103,8/29/2010,0,0,0
104,8/30/2010,0,0,0
105,8/31/2010,0,0,0
106,9/1/2010,0,0,0
107,9/2/2010,0,0,0
108,9/3/2010,0,0,0
109,9/4/2010,0,0,0
110,9/5/2010,0,0,0
111,9/6/2010,0,0,0
112,9/7/2010,0,0,0
113,9/8/2010,0,0,0
114,9/9/2010,0,0,0
115,9/10/2010,0,0,0
116,9/11/2010,0,0,0
117,9/12/2010,0,0,0
118,9/13/2010,0,0,0
119,9/14/2010,0,0,0
120,9/15/2010,0,0,0
121,9/16/2010,0,0,0
122,9/17/2010,0,0,0
123,9/18/2010,1,0.01,0.2
124,9/19/2010,29,0.29,5.8
125,9/20/2010,0,0,0
126,9/21/2010,0,0,0
127,9/22/2010,0,0,0
128,9/23/2010,0,0,0
129,9/24/2010,0,0,0
130,9/25/2010,0,0,0
131,9/26/2010,0,0,0
132,9/27/2010,0,0,0
133,9/28/2010,0,0,0
134,9/29/2010,0,0,0
135,9/30/2010,0,0,0
136,10/1/2010,0,0,0
137,10/2/2010,0,0,0
138,10/3/2010,0,0,0
139,10/4/2010,0,0,0
140,10/5/2010,0,0,0
141,10/6/2010,0,0,0
142,10/7/2010,0,0,0
143,10/8/2010,0,0,0
144,10/9/2010,0,0,0
145,10/10/2010,0,0,0
146,10/11/2010,0,0,0
147,10/12/2010,0,0,0
148,10/13/2010,0,0,0
149,10/14/2010,0,0,0
150,10/15/2010,0,0,0
151,10/16/2010,0,0,0
152,10/17/2010,15,0.15,3
153,10/18/2010,0,0,0
154,10/19/2010,0,0,0
155,10/20/2010,0,0,0
156,10/21/2010,1,0.01,0.2
157,10/22/2010,33,0.33,6.6
158,10/23/2010,164,1.64,32.8
159,10/24/2010,427,4.27,85.4
160,10/25/2010,0,0,0
161,10/26/2010,0,0,0
162,10/27/2010,0,0,0
163,10/28/2010,12,0.12,2.4
164,10/29/2010,53,0.53,10.6
165,10/30/2010,1,0.01,0.2
166,10/31/2010,0,0,0
167,11/1/2010,0,0,0
168,11/2/2010,0,0,0
169,11/3/2010,0,0,0
170,11/4/2010,0,0,0
171,11/5/2010,0,0,0
172,11/6/2010,3,0.03,0.6
173,11/7/2010,98,0.98,19.6
174,11/8/2010,1,0.01,0.2
175,11/9/2010,29,0.29,5.8
176,11/10/2010,3,0.03,0.6
177,11/11/2010,0,0,0
178,11/12/2010,0,0,0
179,11/13/2010,0,0,0
180,11/14/2010,0,0,0
181,11/15/2010,0,0,0
182,11/16/2010,0,0,0
183,11/17/2010,0,0,0
184,11/18/2010,0,0,0
185,11/19/2010,34,0.34,6.8
186,11/20/2010,119,1.19,23.8
187,11/21/2010,23,0.23,4.6
188,11/22/2010,42,0.42,8.4
189,11/23/2010,40,0.4,8
190,11/24/2010,0,0,0
191,11/25/2010,0,0,0
192,11/26/2010,0,0,0
193,11/27/2010,53,0.53,10.6
194,11/28/2010,1,0.01,0.2
195,11/29/2010,0,0,0
196,11/30/2010,0,0,0
197,12/1/2010,0,0,0
198,12/2/2010,12,0.12,2.4
199,12/3/2010,6,0.06,1.2
200,12/4/2010,7,0.07,1.4
201,12/5/2010,86,0.86,17.2
202,12/6/2010,45,0.45,9
203,12/7/2010,0,0,0
204,12/8/2010,63,0.63,12.6
205,12/9/2010,5,0.05,1
206,12/10/2010,11,0.11,2.2
207,12/11/2010,0,0,0
208,12/12/2010,1,0.01,0.2
209,12/13/2010,1,0.01,0.2
210,12/14/2010,73,0.73,14.6
211,12/15/2010,0,0,0
212,12/16/2010,1,0.01,0.2
213,12/17/2010,96,0.96,19.2
214,12/18/2010,78,0.78,15.6
215,12/19/2010,129,1.29,25.8
216,12/20/2010,93,0.93,18.6
217,12/21/2010,37,0.37,7.4
218,12/22/2010,41,0.41,8.2
219,12/23/2010,0,0,0
220,12/24/2010,0,0,0
221,12/25/2010,75,0.75,15
222,12/26/2010,111,1.11,22.2
223,12/27/2010,1,0.01,0.2
224,12/28/2010,156,1.56,31.2
225,12/29/2010,26,0.26,5.2
226,12/30/2010,0,0,0
227,12/31/2010,7,0.07,1.4
228,1/1/2011,65,0.65,13
229,1/2/2011,40,0.4,8
230,1/3/2011,0,0,0
231,1/4/2011,1,0.01,0.2
232,1/5/2011,0,0,0
233,1/6/2011,0,0,0
234,1/7/2011,0,0,0
235,1/8/2011,0,0,0
236,1/9/2011,0,0,0
237,1/10/2011,0,0,0
238,1/11/2011,1,0.01,0.2
239,1/12/2011,0,0,0
240,1/13/2011,32,0.32,6.4
241,1/14/2011,1,0.01,0.2
242,1/15/2011,0,0,0
243,1/16/2011,0,0,0
244,1/17/2011,0,0,0
245,1/18/2011,0,0,0
246,1/19/2011,0,0,0
247,1/20/2011,0,0,0
248,1/21/2011,0,0,0
249,1/22/2011,0,0,0
250,1/23/2011,0,0,0
251,1/24/2011,0,0,0
252,1/25/2011,0,0,0
253,1/26/2011,0,0,0
254,1/27/2011,0,0,0
255,1/28/2011,0,0,0
256,1/29/2011,23,0.23,4.6
257,1/30/2011,36,0.36,7.2
258,1/31/2011,0,0,0
259,2/1/2011,0,0,0
260,2/2/2011,0,0,0
261,2/3/2011,0,0,0
262,2/4/2011,0,0,0
263,2/5/2011,0,0,0
264,2/6/2011,0,0,0
265,2/7/2011,0,0,0
266,2/8/2011,0,0,0
267,2/9/2011,0,0,0
268,2/10/2011,0,0,0
269,2/11/2011,0,0,0
270,2/12/2011,0,0,0
271,2/13/2011,0,0,0
272,2/14/2011,158,1.58,31.6
273,2/15/2011,184,1.84,36.8
274,2/16/2011,53,0.53,10.6
275,2/17/2011,207,2.07,41.4
276,2/18/2011,62,0.62,12.4
277,2/19/2011,9,0.09,1.8
278,2/20/2011,1,0.01,0.2
279,2/21/2011,0,0,0
280,2/22/2011,0,0,0
281,2/23/2011,0,0,0
282,2/24/2011,87,0.87,17.4
283,2/25/2011,69,0.69,13.8
284,2/26/2011,0,0,0
285,2/27/2011,0,0,0
286,2/28/2011,0,0,0
287,3/1/2011,4,0.04,0.8
288,3/2/2011,79,0.79,15.8
289,3/3/2011,10,0.1,2
290,3/4/2011,0,0,0
291,3/5/2011,12,0.12,2.4
292,3/6/2011,92,0.92,18.4
293,3/7/2011,4,0.04,0.8
294,3/8/2011,1,0.01,0.2
295,3/9/2011,0,0,0
296,3/10/2011,16,0.16,3.2
297,3/11/2011,0,0,0
298,3/12/2011,0,0,0
299,3/13/2011,92,0.92,18.4
300,3/14/2011,3,0.03,0.6
301,3/15/2011,165,1.65,33
302,3/16/2011,15,0.15,3
303,3/17/2011,6,0.06,1.2
304,3/18/2011,91,0.91,18.2
305,3/19/2011,219,2.19,43.8
306,3/20/2011,120,1.2,24
307,3/21/2011,1,0.01,0.2
308,3/22/2011,39,0.39,7.8
309,3/23/2011,88,0.88,17.6
310,3/24/2011,141,1.41,28.2
311,3/25/2011,72,0.72,14.4
312,3/26/2011,96,0.96,19.2
313,3/27/2011,30,0.3,6
314,3/28/2011,1,0.01,0.2
315,3/29/2011,0,0,0
316,3/30/2011,0,0,0
317,3/31/2011,0,0,0
318,4/1/2011,0,0,0
319,4/2/2011,0,0,0
320,4/3/2011,0,0,0
321,4/4/2011,0,0,0
322,4/5/2011,0,0,0
323,4/6/2011,0,0,0
324,4/7/2011,0,0,0
325,4/8/2011,0,0,0
326,4/9/2011,0,0,0
327,4/10/2011,0,0,0
328,4/11/2011,0,0,0
329,4/12/2011,0,0,0
330,4/13/2011,7,0.07,1.4
331,4/14/2011,0,0,0
332,4/15/2011,0,0,0
333,4/16/2011,0,0,0
334,4/17/2011,0,0,0
335,4/18/2011,8,0.08,1.6
336,4/19/2011,1,0.01,0.2
337,4/20/2011,47,0.47,9.4
338,4/21/2011,23,0.23,4.6
339,4/22/2011,0,0,0
340,4/23/2011,8,0.08,1.6
341,4/24/2011,30,0.3,6
342,4/25/2011,17,0.17,3.4
343,4/26/2011,0,0,0
344,4/27/2011,0,0,0
345,4/28/2011,0,0,0
346,4/29/2011,0,0,0
347,4/30/2011,0,0,0
348,5/1/2011,0,0,0
349,5/2/2011,0,0,0
350,5/3/2011,0,0,0
351,5/4/2011,0,0,0
352,5/5/2011,0,0,0
353,5/6/2011,0,0,0
354,5/7/2011,0,0,0
355,5/8/2011,0,0,0
356,5/9/2011,0,0,0
357,5/10/2011,0,0,0
358,5/11/2011,0,0,0
359,5/12/2011,0,0,0
360,5/13/2011,0,0,0
361,5/14/2011,4,0.04,0.8
362,5/15/2011,70,0.7,14
363,5/16/2011,62,0.62,12.4
364,5/17/2011,109,1.09,21.8
365,5/18/2011,1,0.01,0.2
366,5/19/2011,0,0,0
367,5/20/2011,0,0,0
368,5/21/2011,0,0,0
369,5/22/2011,0,0,0
370,5/23/2011,0,0,0
371,5/24/2011,0,0,0
372,5/25/2011,49,0.49,9.8
373,5/26/2011,0,0,0
374,5/27/2011,5,0.05,1
375,5/28/2011,11,0.11,2.2
376,5/29/2011,1,0.01,0.2
377,5/30/2011,0,0,0
378,5/31/2011,25,0.25,5
379,6/1/2011,18,0.18,3.6
380,6/2/2011,1,0.01,0.2
381,6/3/2011,6,0.06,1.2
382,6/4/2011,97,0.97,19.4
383,6/5/2011,13,0.13,2.6
384,6/6/2011,0,0,0
385,6/7/2011,6,0.06,1.2
386,6/8/2011,1,0.01,0.2
