#,date,daily_events,in,mm
1,5/14/2010,1,0.01,0.2
2,5/15/2010,0,0,0
3,5/16/2010,0,0,0
4,5/17/2010,35,0.35,7
5,5/18/2010,6,0.06,1.2
6,5/19/2010,1,0.01,0.2
7,5/20/2010,1,0.01,0.2
8,5/21/2010,1,0.01,0.2
9,5/22/2010,0,0,0
10,5/23/2010,0,0,0
11,5/24/2010,0,0,0
12,5/25/2010,30,0.3,6
13,5/26/2010,1,0.01,0.2
14,5/27/2010,91,0.91,18.2
15,5/28/2010,0,0,0
16,5/29/2010,0,0,0
17,5/30/2010,0,0,0
18,5/31/2010,0,0,0
19,6/1/2010,0,0,0
20,6/2/2010,0,0,0
21,6/3/2010,0,0,0
22,6/4/2010,1,0.01,0.2
23,6/5/2010,0,0,0
24,6/6/2010,0,0,0
25,6/7/2010,0,0,0
26,6/8/2010,0,0,0
27,6/9/2010,0,0,0
28,6/10/2010,0,0,0
29,6/11/2010,0,0,0
30,6/12/2010,0,0,0
31,6/13/2010,0,0,0
32,6/14/2010,0,0,0
33,6/15/2010,0,0,0
34,6/16/2010,0,0,0
35,6/17/2010,0,0,0
36,6/18/2010,0,0,0
37,6/19/2010,0,0,0
38,6/20/2010,0,0,0
39,6/21/2010,0,0,0
40,6/22/2010,0,0,0
41,6/23/2010,0,0,0
42,6/24/2010,0,0,0
43,6/25/2010,0,0,0
44,6/26/2010,0,0,0
45,6/27/2010,0,0,0
46,6/28/2010,0,0,0
47,6/29/2010,0,0,0
48,6/30/2010,0,0,0
49,7/1/2010,0,0,0
50,7/2/2010,0,0,0
51,7/3/2010,0,0,0
52,7/4/2010,0,0,0
53,7/5/2010,0,0,0
54,7/6/2010,0,0,0
55,7/7/2010,0,0,0
56,7/8/2010,0,0,0
57,7/9/2010,0,0,0
58,7/10/2010,0,0,0
59,7/11/2010,0,0,0
60,7/12/2010,0,0,0
61,7/13/2010,0,0,0
62,7/14/2010,0,0,0
63,7/15/2010,0,0,0
64,7/16/2010,0,0,0
65,7/17/2010,0,0,0
66,7/18/2010,0,0,0
67,7/19/2010,0,0,0
68,7/20/2010,0,0,0
69,7/21/2010,0,0,0
70,7/22/2010,0,0,0
71,7/23/2010,0,0,0
72,7/24/2010,0,0,0
73,7/25/2010,0,0,0
74,7/26/2010,0,0,0
75,7/27/2010,0,0,0
76,7/28/2010,0,0,0
77,7/29/2010,0,0,0
78,7/30/2010,0,0,0
79,7/31/2010,0,0,0
80,8/1/2010,0,0,0
81,8/2/2010,0,0,0
82,8/3/2010,0,0,0
83,8/4/2010,0,0,0
84,8/5/2010,0,0,0
85,8/6/2010,0,0,0
86,8/7/2010,0,0,0
87,8/8/2010,0,0,0
88,8/9/2010,0,0,0
89,8/10/2010,0,0,0
90,8/11/2010,0,0,0
91,8/12/2010,0,0,0
92,8/13/2010,0,0,0
93,8/14/2010,0,0,0
94,8/15/2010,0,0,0
95,8/16/2010,0,0,0
96,8/17/2010,0,0,0
97,8/18/2010,0,0,0
98,8/19/2010,0,0,0
99,8/20/2010,0,0,0
100,8/21/2010,0,0,0
101,8/22/2010,0,0,0
102,8/23/2010,0,0,0
103,8/24/2010,0,0,0
104,8/25/2010,0,0,0
105,8/26/2010,0,0,0
106,8/27/2010,0,0,0
107,8/28/2010,0,0,0
108,8/29/2010,0,0,0
109,8/30/2010,0,0,0
110,8/31/2010,0,0,0
111,9/1/2010,0,0,0
112,9/2/2010,0,0,0
113,9/3/2010,0,0,0
114,9/4/2010,0,0,0
115,9/5/2010,0,0,0
116,9/6/2010,0,0,0
117,9/7/2010,0,0,0
118,9/8/2010,0,0,0
119,9/9/2010,0,0,0
120,9/10/2010,0,0,0
121,9/11/2010,0,0,0
122,9/12/2010,0,0,0
123,9/13/2010,0,0,0
124,9/14/2010,0,0,0
125,9/15/2010,0,0,0
126,9/16/2010,0,0,0
127,9/17/2010,0,0,0
128,9/18/2010,0,0,0
129,9/19/2010,2,0.02,0.4
130,9/20/2010,0,0,0
131,9/21/2010,0,0,0
132,9/22/2010,0,0,0
133,9/23/2010,0,0,0
134,9/24/2010,0,0,0
135,9/25/2010,0,0,0
136,9/26/2010,0,0,0
137,9/27/2010,0,0,0
138,9/28/2010,0,0,0
139,9/29/2010,0,0,0
140,9/30/2010,0,0,0
141,10/1/2010,0,0,0
142,10/2/2010,0,0,0
143,10/3/2010,0,0,0
144,10/4/2010,0,0,0
145,10/5/2010,0,0,0
146,10/6/2010,0,0,0
147,10/7/2010,0,0,0
148,10/8/2010,0,0,0
149,10/9/2010,0,0,0
150,10/10/2010,0,0,0
151,10/11/2010,0,0,0
152,10/12/2010,0,0,0
153,10/13/2010,0,0,0
154,10/14/2010,0,0,0
155,10/15/2010,0,0,0
156,10/16/2010,0,0,0
157,10/17/2010,19,0.19,3.8
158,10/18/2010,0,0,0
159,10/19/2010,0,0,0
160,10/20/2010,0,0,0
161,10/21/2010,0,0,0
162,10/22/2010,19,0.19,3.8
163,10/23/2010,121,1.21,24.2
164,10/24/2010,239,2.39,47.8
165,10/25/2010,0,0,0
166,10/26/2010,0,0,0
167,10/27/2010,0,0,0
168,10/28/2010,14,0.14,2.8
169,10/29/2010,42,0.42,8.4
170,10/30/2010,2,0.02,0.4
171,10/31/2010,0,0,0
172,11/1/2010,0,0,0
173,11/2/2010,0,0,0
174,11/3/2010,0,0,0
175,11/4/2010,0,0,0
176,11/5/2010,0,0,0
177,11/6/2010,0,0,0
178,11/7/2010,99,0.99,19.8
179,11/8/2010,0,0,0
180,11/9/2010,13,0.13,2.6
181,11/10/2010,1,0.01,0.2
182,11/11/2010,0,0,0
183,11/12/2010,0,0,0
184,11/13/2010,0,0,0
185,11/14/2010,0,0,0
186,11/15/2010,0,0,0
187,11/16/2010,0,0,0
188,11/17/2010,0,0,0
