#,date,daily_events,in,mm
1,5/7/2010,1,0.01,0.2
2,5/8/2010,0,0,0
3,5/9/2010,29,0.29,5.8
4,5/10/2010,25,0.25,5
5,5/11/2010,3,0.03,0.6
6,5/12/2010,0,0,0
7,5/13/2010,0,0,0
8,5/14/2010,0,0,0
9,5/15/2010,0,0,0
10,5/16/2010,0,0,0
11,5/17/2010,28,0.28,5.6
12,5/18/2010,4,0.04,0.8
13,5/19/2010,1,0.01,0.2
14,5/20/2010,1,0.01,0.2
15,5/21/2010,0,0,0
16,5/22/2010,0,0,0
17,5/23/2010,0,0,0
18,5/24/2010,0,0,0
19,5/25/2010,31,0.31,6.2
20,5/26/2010,0,0,0
21,5/27/2010,92,0.92,18.4
22,5/28/2010,0,0,0
23,5/29/2010,0,0,0
24,5/30/2010,0,0,0
25,5/31/2010,0,0,0
26,6/1/2010,0,0,0
27,6/2/2010,0,0,0
28,6/3/2010,0,0,0
29,6/4/2010,2,0.02,0.4
30,6/5/2010,0,0,0
31,6/6/2010,0,0,0
32,6/7/2010,0,0,0
33,6/8/2010,0,0,0
34,6/9/2010,0,0,0
35,6/10/2010,0,0,0
36,6/11/2010,0,0,0
37,6/12/2010,0,0,0
38,6/13/2010,0,0,0
39,6/14/2010,0,0,0
40,6/15/2010,0,0,0
41,6/16/2010,0,0,0
42,6/17/2010,0,0,0
43,6/18/2010,0,0,0
44,6/19/2010,0,0,0
45,6/20/2010,0,0,0
46,6/21/2010,0,0,0
47,6/22/2010,0,0,0
48,6/23/2010,0,0,0
49,6/24/2010,0,0,0
50,6/25/2010,0,0,0
51,6/26/2010,0,0,0
52,6/27/2010,0,0,0
53,6/28/2010,0,0,0
54,6/29/2010,0,0,0
55,6/30/2010,0,0,0
56,7/1/2010,0,0,0
57,7/2/2010,0,0,0
58,7/3/2010,0,0,0
59,7/4/2010,0,0,0
60,7/5/2010,0,0,0
61,7/6/2010,0,0,0
62,7/7/2010,0,0,0
63,7/8/2010,0,0,0
64,7/9/2010,0,0,0
65,7/10/2010,0,0,0
66,7/11/2010,0,0,0
67,7/12/2010,0,0,0
68,7/13/2010,0,0,0
69,7/14/2010,0,0,0
70,7/15/2010,0,0,0
71,7/16/2010,0,0,0
72,7/17/2010,0,0,0
73,7/18/2010,0,0,0
74,7/19/2010,0,0,0
75,7/20/2010,0,0,0
76,7/21/2010,0,0,0
77,7/22/2010,0,0,0
78,7/23/2010,0,0,0
79,7/24/2010,0,0,0
80,7/25/2010,0,0,0
81,7/26/2010,0,0,0
82,7/27/2010,0,0,0
83,7/28/2010,0,0,0
84,7/29/2010,0,0,0
85,7/30/2010,0,0,0
86,7/31/2010,0,0,0
87,8/1/2010,0,0,0
88,8/2/2010,0,0,0
89,8/3/2010,0,0,0
90,8/4/2010,0,0,0
91,8/5/2010,0,0,0
92,8/6/2010,0,0,0
93,8/7/2010,0,0,0
94,8/8/2010,0,0,0
95,8/9/2010,0,0,0
96,8/10/2010,0,0,0
97,8/11/2010,0,0,0
98,8/12/2010,0,0,0
99,8/13/2010,0,0,0
100,8/14/2010,0,0,0
101,8/15/2010,0,0,0
102,8/16/2010,0,0,0
103,8/17/2010,0,0,0
104,8/18/2010,0,0,0
105,8/19/2010,0,0,0
106,8/20/2010,0,0,0
107,8/21/2010,0,0,0
108,8/22/2010,0,0,0
109,8/23/2010,0,0,0
110,8/24/2010,0,0,0
111,8/25/2010,0,0,0
112,8/26/2010,0,0,0
113,8/27/2010,0,0,0
114,8/28/2010,0,0,0
115,8/29/2010,0,0,0
116,8/30/2010,0,0,0
117,8/31/2010,0,0,0
118,9/1/2010,0,0,0
119,9/2/2010,0,0,0
120,9/3/2010,0,0,0
121,9/4/2010,0,0,0
122,9/5/2010,0,0,0
123,9/6/2010,0,0,0
124,9/7/2010,0,0,0
125,9/8/2010,0,0,0
126,9/9/2010,0,0,0
127,9/10/2010,0,0,0
128,9/11/2010,0,0,0
129,9/12/2010,0,0,0
130,9/13/2010,0,0,0
131,9/14/2010,0,0,0
132,9/15/2010,0,0,0
133,9/16/2010,0,0,0
134,9/17/2010,0,0,0
135,9/18/2010,0,0,0
136,9/19/2010,10,0.1,2
137,9/20/2010,0,0,0
138,9/21/2010,0,0,0
139,9/22/2010,0,0,0
140,9/23/2010,0,0,0
141,9/24/2010,0,0,0
142,9/25/2010,0,0,0
143,9/26/2010,0,0,0
144,9/27/2010,0,0,0
145,9/28/2010,0,0,0
146,9/29/2010,0,0,0
147,9/30/2010,0,0,0
148,10/1/2010,0,0,0
149,10/2/2010,0,0,0
150,10/3/2010,0,0,0
151,10/4/2010,0,0,0
152,10/5/2010,0,0,0
153,10/6/2010,0,0,0
154,10/7/2010,0,0,0
155,10/8/2010,0,0,0
156,10/9/2010,0,0,0
157,10/10/2010,0,0,0
158,10/11/2010,0,0,0
159,10/12/2010,0,0,0
160,10/13/2010,0,0,0
161,10/14/2010,0,0,0
162,10/15/2010,0,0,0
163,10/16/2010,0,0,0
164,10/17/2010,11,0.11,2.2
165,10/18/2010,1,0.01,0.2
166,10/19/2010,0,0,0
167,10/20/2010,0,0,0
168,10/21/2010,0,0,0
169,10/22/2010,14,0.14,2.8
170,10/23/2010,144,1.44,28.8
171,10/24/2010,313,3.13,62.6
172,10/25/2010,1,0.01,0.2
173,10/26/2010,0,0,0
174,10/27/2010,0,0,0
175,10/28/2010,10,0.1,2
176,10/29/2010,37,0.37,7.4
177,10/30/2010,2,0.02,0.4
178,10/31/2010,1,0.01,0.2
179,11/1/2010,0,0,0
180,11/2/2010,0,0,0
181,11/3/2010,0,0,0
182,11/4/2010,0,0,0
183,11/5/2010,0,0,0
184,11/6/2010,0,0,0
185,11/7/2010,120,1.2,24
186,11/8/2010,0,0,0
187,11/9/2010,14,0.14,2.8
188,11/10/2010,1,0.01,0.2
189,11/11/2010,0,0,0
190,11/12/2010,0,0,0
191,11/13/2010,0,0,0
192,11/14/2010,0,0,0
193,11/15/2010,0,0,0
194,11/16/2010,0,0,0
195,11/17/2010,0,0,0
196,11/18/2010,0,0,0
197,11/19/2010,31,0.31,6.2
198,11/20/2010,95,0.95,19
199,11/21/2010,13,0.13,2.6
200,11/22/2010,6,0.06,1.2
201,11/23/2010,23,0.23,4.6
202,11/24/2010,0,0,0
203,11/25/2010,0,0,0
204,11/26/2010,0,0,0
205,11/27/2010,45,0.45,9
206,11/28/2010,0,0,0
207,11/29/2010,0,0,0
208,11/30/2010,0,0,0
209,12/1/2010,0,0,0
210,12/2/2010,6,0.06,1.2
211,12/3/2010,7,0.07,1.4
212,12/4/2010,2,0.02,0.4
213,12/5/2010,84,0.84,16.8
214,12/6/2010,56,0.56,11.2
215,12/7/2010,0,0,0
216,12/8/2010,78,0.78,15.6
217,12/9/2010,7,0.07,1.4
218,12/10/2010,5,0.05,1
219,12/11/2010,0,0,0
220,12/12/2010,1,0.01,0.2
221,12/13/2010,0,0,0
222,12/14/2010,53,0.53,10.6
223,12/15/2010,0,0,0
224,12/16/2010,0,0,0
225,12/17/2010,67,0.67,13.4
226,12/18/2010,69,0.69,13.8
227,12/19/2010,130,1.3,26
228,12/20/2010,103,1.03,20.6
229,12/21/2010,36,0.36,7.2
230,12/22/2010,41,0.41,8.2
231,12/23/2010,0,0,0
232,12/24/2010,0,0,0
233,12/25/2010,58,0.58,11.6
234,12/26/2010,39,0.39,7.8
235,12/27/2010,1,0.01,0.2
236,12/28/2010,139,1.39,27.8
237,12/29/2010,22,0.22,4.4
238,12/30/2010,0,0,0
239,12/31/2010,1,0.01,0.2
240,1/1/2011,33,0.33,6.6
241,1/2/2011,26,0.26,5.2
242,1/3/2011,0,0,0
243,1/4/2011,0,0,0
244,1/5/2011,0,0,0
245,1/6/2011,0,0,0
246,1/7/2011,0,0,0
247,1/8/2011,0,0,0
248,1/9/2011,0,0,0
249,1/10/2011,1,0.01,0.2
250,1/11/2011,2,0.02,0.4
251,1/12/2011,0,0,0
252,1/13/2011,29,0.29,5.8
253,1/14/2011,0,0,0
254,1/15/2011,0,0,0
255,1/16/2011,0,0,0
256,1/17/2011,1,0.01,0.2
257,1/18/2011,2,0.02,0.4
258,1/19/2011,0,0,0
259,1/20/2011,0,0,0
260,1/21/2011,0,0,0
261,1/22/2011,0,0,0
262,1/23/2011,0,0,0
263,1/24/2011,0,0,0
264,1/25/2011,0,0,0
265,1/26/2011,0,0,0
266,1/27/2011,0,0,0
267,1/28/2011,0,0,0
268,1/29/2011,12,0.12,2.4
269,1/30/2011,52,0.52,10.4
270,1/31/2011,0,0,0
271,2/1/2011,0,0,0
272,2/2/2011,0,0,0
273,2/3/2011,0,0,0
274,2/4/2011,0,0,0
275,2/5/2011,0,0,0
276,2/6/2011,0,0,0
277,2/7/2011,0,0,0
278,2/8/2011,0,0,0
279,2/9/2011,0,0,0
280,2/10/2011,0,0,0
281,2/11/2011,0,0,0
282,2/12/2011,0,0,0
283,2/13/2011,0,0,0
284,2/14/2011,85,0.85,17
285,2/15/2011,171,1.71,34.2
286,2/16/2011,55,0.55,11
287,2/17/2011,142,1.42,28.4
288,2/18/2011,66,0.66,13.2
289,2/19/2011,12,0.12,2.4
290,2/20/2011,0,0,0
291,2/21/2011,0,0,0
292,2/22/2011,0,0,0
293,2/23/2011,0,0,0
294,2/24/2011,52,0.52,10.4
295,2/25/2011,64,0.64,12.8
296,2/26/2011,0,0,0
297,2/27/2011,0,0,0
298,2/28/2011,0,0,0
299,3/1/2011,5,0.05,1
300,3/2/2011,59,0.59,11.8
301,3/3/2011,2,0.02,0.4
302,3/4/2011,0,0,0
